"","date","AIG","AXP","BA","DD","DIS","GM","HD","HWP","IBM","JPM","MCD","MRK","MSFT","T","VZ","WMT"
"39",20000308,0.019004752911534,-0.0291039106660056,-0.0403724552903875,0.0134050264680478,-0.029958187540792,0.0158007445313437,0.0384662808277961,-0.0149716578999669,0.0323187912551673,0.0176164273882982,0.0288679840008521,0.0519304030940509,0.0285259806513579,0.0047506027585978,NA,0.015645690725736
"40",20000309,-0.000753295704171661,0,0.0111733005981253,-0.0107096070463755,0.0368786303853658,0.0236456185753475,0.0438363148131778,0.0751848417348724,0.0134544293402469,0.00811598657817981,0.0398459085471998,0.0731645758573384,0.0453897022988103,-0.00237248035363036,NA,0.0128536474033811
"41",20000310,0.000753295704171559,0.0315736575375888,-0.041593897298837,-0.0108255455049224,-0.0315262536467739,0.00321802369420079,-0.0344465744633389,-0.0330504877945247,-0.0217336014092674,-0.0204148238881541,-0.00784317746102589,-0.0258947663806152,0.00995033085316809,0.0292589625382151,NA,-0.0167421811430735
"42",20000313,0.0384094481148713,-0.000987166911360529,0.00769234562315564,0.0529925301405104,-0.00535237673859195,0,-0.00938974034983903,-0.00298189784316625,0.0228950417256576,0.0544703283006494,0.0214224355874067,-0.0439749135798707,-0.0301530381706876,-0.0292589625382152,NA,-0.0236541908978897
"43",20000314,-0.00581396986541984,0.0147061473896955,0.0133208439756606,-0.0129871955268112,-0.0235304974101942,-0.0227467159112808,-0.0130565653024277,-0.0453830058478177,0.0115408089920913,-0.00840576538022443,-0.0615884773127414,-0.0143569556027111,-0.029775662488722,0.00710062154957637,NA,0.0158314652166807
"44",20000315,0.0642195927342938,0.0339664319715582,0.0533705305230116,0.0571584138399486,0.0199462641823789,0.0355162429773923,0.0858159195848561,-0.0588405000229335,-0.0179454888183335,0.0563452276693436,0.0635134057223259,0.0625203569813339,0.00262467342277108,-0.0384662808277961,NA,0.0731726058896595
"45",20000316,0.0888893118138298,0.0786668430153478,0.0212773984472849,0.0552361284752576,0.014260491219157,0.0607645569800375,0.0820649530543042,0.0075472056353829,0.0185190477672375,0.0588708946977886,0.0469569830877711,0.0831726006824641,0,0.0384662808277961,NA,0.0670445026289971
"46",20000317,-0.0259754864032607,-0.000869943508540107,0.0429250447170338,-0.0176787161687941,0.0416004525051459,-0.0442482554643416,0.0239532410224928,0.036904556935451,0.00913248356327247,0.00948347511800781,-0.00736651581676255,-0.0352286918837438,0.041084083369875,0.00353149278147116,NA,0.0146812348948323
"47",20000320,0.0165503459436776,-0.011378678567659,-0.00505477066162406,0.0384887156825874,0.0688796788896265,0.0108612394316046,0.0039370129593396,0.0425596144187959,0.0246926125903714,-0.0190577483045692,0.0219387226758533,-0.0180909456490391,-0.0203310687835836,0.0659329656041047,NA,-0.0112740765732181
"48",20000321,0.0150378773645405,0.0269230330054594,-0.0118947876521492,-0.0126656845721075,-0.0063593219082925,-0.0100815122965836,-0.00196656897204083,-0.0148669113403335,0.00662985853866958,0.0440774492662312,0.0196962499757241,0.036838411348991,0.0537293491854317,-0.0188789615974695,NA,0.0268472500361881
"49",20000322,-0.0100000833345833,0.0127715656794875,-0.00858374369139144,-0.0341812887246812,0.0220829162877493,0.0192981674015076,-0.00691360778481823,0.0299436561087307,0.00658619285285666,0.000484378793679668,0,0.00778971806533344,0.00485437846479814,0.0111483874826142,NA,-0.0223223554378984
"50",20000323,0.0472335572575068,0.0543343509633295,-0.0315262536467739,0.0536885051135055,0.0367575837351842,0.062242308877221,0.0167080053771059,0.00724177818729831,0.00871465210244391,0.0532767980977726,-0.00177462335836849,-0.0245471333572754,0.0802289447538774,0.0154018446115067,NA,-0.0251441818010253
"51",20000324,0.0312617613258411,-0.00240674003056498,0.0246058108022002,-0.00341491510006912,-0.00301205046999161,-0.0188548007636296,0.00389105549296672,-0.0336674007643499,0.0528105809038452,0.00503779402995708,-0.0107143882124064,-0.0180546529118167,-0.00167738367537261,0.0258635105899194,NA,0.0273989741881143
"52",20000327,-0.0330608622608881,-0.0334861830300417,0.0307716586667537,-0.0195746031246296,0.00751318335078319,-0.00440206140063765,0,0.0264256225770517,0.0432880870154487,-0.0424603085666204,-0.00179694567670163,-0.0101730277130505,-0.0707131127448839,0.0262482260749364,NA,-0.00112676068259062
"53",20000328,0.0011997601919041,0.013201511858536,0.0232955626035221,-0.0164130296413301,-0.0196529379013938,-0.0125787822068601,-0.0058422756242284,-0.0374608261519346,-0.0350913198112701,0.012316593405587,0.0107335556431086,0.00713197113727165,0.00239952124729078,-0.0230618187055284,NA,-0.0170555584005998
"54",20000329,0.0207660977439963,-0.00575422878325215,-0.00329489589685254,0,-0.00305810635882088,-0.0356233196110176,0.0615433173335074,-0.0505226894245503,-0.0247946586132163,0.00375940292390575,0.0469243337578956,0.0427288048430216,0.0271884359382052,0.022025011977088,NA,0.0814531451428987
"55",20000330,0.0209188336915948,-0.017464061318755,0.0196084713883763,0.0164130296413301,-0.0138784031720774,0.0107445392829772,-0.0157337813022132,-0.0236194258228806,0.0247946586132163,-0.0103725588156229,0.0218312616572344,-0.00292255444260185,-0.0362164840164037,-0.0412975570981204,NA,-0.00211640290637761
"56",20000331,0.00744775714205371,-0.000419551086498207,-0.0212599994268493,-0.015231694595499,0.0245411089161177,0.0113853222251254,-0.0380273955892393,0.0161217337170798,-0.0374264055191169,-0.000948316808859244,-0.00666669135818935,-0.0307106849159345,0.0274316544606708,-0.0262884799040872,NA,-0.0432968057533242
"57",20000403,0.0715770486489882,0.0431189767603279,-0.0166670524852116,0.0837593416032525,0.0135442251077573,0.0238639214145465,0.0491592359580836,-0.00235460433721079,0.0251059211310763,0.0731587551863898,0.029656209582888,0.071805812863566,-0.156309871950843,0.0295264751778626,NA,0.0766332260209159
"58",20000404,-0.0236570172296926,-0.0562131448405525,0.00335570784697232,0.00757169653089373,-0.0165791288029112,-0.0231094890890613,-0.0481907128799529,0.0411048399471161,0.00154838740612954,-0.0409506036130952,0.000811359070879108,0.0139472274808506,-0.0257764184027843,-0.0262023723940241,NA,-0.0165293019512106
"59",20000405,-0.04450122467051,-0.0171530792262495,-0.0340748468845025,-0.00757169653089378,-0.0277367549715996,-0.0052930180284932,-0.0235074487660296,0.0338110498429576,0.0199138569400056,-0.0115501399528724,0.000810701300988861,0.00827590930385966,-0.0250102353630652,-0.0314632694557851,NA,-0.0296004697762907
"60",20000406,0.0118746094207129,-0.0245196171743186,0.00173160216427789,-0.0208455161926832,0.0108781181471831,0.0269275805964868,0.0493091667525039,0.036086389774421,-0.00710302326824619,0.000928936434658815,-0.0413623890213821,-0.0401735479085531,-0.00435098583432626,0.0325688527635348,NA,0.0481768553492261
"61",20000407,-0.0221662954572604,-0.013836418017609,-0.0121846590163672,-0.0246926125903715,0.0138144944431885,-0.000738279841580962,-0.032601161375398,0.0421375844484045,0.0030503328176231,-0.0359206860571612,0,-0.000953743515309668,0.0349910742094618,0.00220750641521052,NA,0.00611622701743605
"62",20000410,0.0394417320512966,0.0292314878531549,-0.0176683041333139,0.0444517625708338,0.0075930509075972,0.0161175650210687,0.0391832255710385,-0.0480622738061041,-0.00815498912930614,0.0354563257051903,-0.0170361871525679,0.0132703369208966,-0.034264593974096,-0.00774768679082583,NA,0.0329864989963065
"63",20000411,0.0245578507816642,0.0138710503169137,0.0176683041333139,0.0257524961024148,0.0283389583184662,0.0165769561721922,0.0102565001671891,-0.00981027275004736,-0.0259216172514174,0.00139243466452481,0.0354467489957477,0.0140254753545045,-0.0257461811970278,-0.0179377006866673,NA,-0.00295421189743152
"64",20000412,-0.00269905696916506,0.0375968250766668,0.0528682356528107,0.0495969411393722,-0.0590633412494824,0.00071454093786885,-0.0158956128549593,-0.0770467713432193,-0.0517356743991889,0.0142760886478801,-0.0371664398752742,-0.0368836134305546,-0.0551441380789901,-0.0403978763262961,NA,-0.0149034055025749
"65",20000413,-0.0196512873972886,-0.0320162138989584,-0.0167508104248154,-0.0453686050298509,-0.0141400627738126,0.0056980211146378,-0.0512436899826692,-0.02294645282989,-0.021241715384247,-0.0386904468191673,-0.0621317811070062,0.0143474484081416,-0.00157604445546577,0.0267302375976323,NA,-0.0398214941866716
"66",20000414,-0.090525613248519,-0.0857668217574251,-0.0449125566808228,-0.0541844339528222,-0.015949301407678,-0.0698556624151916,-0.0957070839571837,-0.0701439702361219,-0.0521857531705702,-0.0703857476612542,-0.0166208812360404,-0.0347861160854155,-0.0668545554395005,-0.0861776962410523,NA,-0.0858756585257024
"67",20000417,-0.0188857273188071,0,-0.001768347056742,0.00111296616942065,-0.00322061470004217,0.0395721658279392,-0.0109770586311509,0.0837880304036984,0.0634218264374961,0.0196926333457361,0.00371747640013257,0.0136720879683999,0.0233343920617728,-0.0658727441507078,NA,-0.0194848571321239
"68",20000418,0.0344549040830502,0.0433560944080622,-0.0160574368958585,-0.0490126583298782,0.0191699161077201,0.0302834965872524,0.0368405692210702,0.0389510865844433,0.00111669470007515,0.043059489460447,-0.0358867593335241,0.0277397030891529,0.0599460313197438,0.0856753714468875,NA,0.00692044284457376
"69",20000419,-0.00178412179350144,-0.00313129309755329,0.0694723728147674,-0.0105696814896877,0.0357458414883945,0.0056657375356773,0,-0.023648214343911,-0.0645385211375712,-0.0130153681120704,0.0171596202828263,0.0406710397309278,-0.0235489688948402,-0.0012262417232443,NA,0.0102916860365475
"70",20000420,0.0316370849431827,0.0247800289984869,0.0727887898553203,0.0244910200082957,0.0315578404077121,0.00282087634164126,-0.00212992625782485,0.0267893432447718,-0.00956945101615067,0.0158848105400231,0.0798972848564401,0.0126014268780038,0.00317208830614398,-0.019827167474588,NA,0.0488443368176751
"71",20000424,0.0317847414943135,0.0482072437215647,-0.0561494708513556,0.0317486983145803,-0.0484943499386105,-0.01133156600955,0.0158649546479773,-0.0528980523663364,0.0237540860081071,0.0231306040430948,0.0852646516546881,0.0290897550068381,-0.169576517624701,-0.0176772279838662,NA,0.0203760400735109
"72",20000425,0.0275499517682306,0.0515431590454948,0.0292703823001132,-0.0813456394539524,0.00619197024792098,0.0190481949706944,-0.00948873750870146,0.0515530622510038,0.057027993233308,0.0294274107831594,-0.0064308903302904,0.00778887537852763,0.04044668958059,0.0557419830082352,NA,0.0137060659043673
"73",20000426,-0.00873367996875455,-0.0215922023143148,0.0237540860081071,-0.0496379810917715,0.0452565915881209,0.0282485197323707,0.0251059211310763,0.00893261857344676,-0.0201574574249802,-0.0247719088923734,0.00322061470004216,-0.00778887537852767,-0.0200188668904919,-0.0170113458265366,NA,-0.0158314652166806
"74",20000427,-0.0306174764744914,0.00242228620659472,-0.0031347988053715,-0.0102302682508149,-0.0178576174000065,0.00879275194797839,-0.0282889476911974,-0.0193047521458679,-0.000565770877892345,-0.0239729459274666,-0.00160901080570066,-0.00610023678213947,0.0263053716533127,-0.0606246218164349,NA,-0.0182506407611975
"75",20000428,-0.00794555825981906,-0.0361287240885055,-0.00314465667947172,-0.0247247467827616,0.0397403286495141,0.00871611284036478,-0.0401137791932031,-0.0210726991352371,0.00957484082025827,-0.0231001609483929,-0.0195128142235817,-0.0283706971292156,-0.000895656127944406,-0.0290641329439114,NA,-0.0409122838977713
"76",20000501,0.00341297259623994,0.0124638090425151,-0.0158733491562901,-0.00528402814660527,-0.0307716586667537,-0.0100638219392327,-0.00665929208997685,0.0291991546922623,0.00335758569484595,0.0106538537972758,0.0211218250292825,-0.0282736571713195,0.0515172836370031,0.0445683194798766,NA,0.0452366149607743
"77",20000502,0.0174504850386695,-0.0221257199542521,-0.0292228586769033,0.0248541243407025,0.0118344576470028,0.00739002355483042,0.0121750258752792,-0.00676745195035583,-0.00447929080404606,-0.0174931574475172,0.00800644789374128,0.0246700496680208,-0.0497267728632149,-0.149035579160488,NA,-0.00540834200926134
"78",20000503,-0.0220037086136413,-0.0418074243177435,-0.0166116776668962,0.0102828669555841,-0.0359320092260633,-0.0585768537940824,-0.0507723253734233,-0.041123835754059,-0.02961492053893,-0.0208031276297633,-0.0490294272403186,-0.0136303791306905,0.00979091043461745,-0.0534886849509862,NA,-0.0754437546198337
"79",20000504,0.00398520311096287,0.0191810588518438,0.0231798457789932,0.0177444452990719,-0.0325357900513974,-0.0171800932772413,-0.032944155719354,-0.00283420123587525,-0.00463500250414852,-0.0232921922354611,-0.0427781220128042,-0.0166055476147754,-0.00177305010988569,-0.0302811981144725,NA,-0.0393610738805803
"80",20000505,0.0141046061815419,0.00945430333912797,0.0337924349752622,0.0297051544139157,-0.00315457674851543,-0.005792919892784,0.0201309344069774,0.0344059971116888,0.00232018665569713,-0.00205128277055736,-0.00174978172378771,0.030235926745466,0.00971310064650003,-0.0048661896511729,NA,-0.00121728560375175
"81",20000508,0.0352265371733855,0.0398292007515089,-0.0321571116345313,-0.0122700925918144,0.0249622945599138,-0.0138941906100134,0.00467837110610072,-0.00779999366357995,0.0172319025516887,0.0298378645938577,0.00349650705872931,0.00898478640781526,-0.0186258156170756,-0.0381156329225121,NA,0.0204949910296549
"82",20000509,-0.0136130607528481,-0.0270793467796263,0.00163265342388531,-0.00247218914538904,0.00461184522256307,0.0297446665468396,-0.0200360267604205,-0.0214160885197746,-0.00228050269872522,-0.0135442251077573,0.032620918169266,-0.013507634461542,-0.0290665330946408,0.0184105618431798,NA,0.0118625353098199
"83",20000510,0.00273747775658908,-0.0317486983145803,-0.0382423990364462,-0.0137073797308804,0.00763945655795763,-0.0581259590850646,0.0281708769666962,-0.0506742909632668,-0.0611955610269198,-0.00913248356327247,0.042981822573685,-0.0136925918376145,-0.0242549203731535,-0.0388890931867205,NA,0.0672618143232335
"84",20000511,0.00979333180837434,-1.06349090587489,0.0117945764928369,0.0186456613714629,0.00152091284070674,-0.00151630051796396,-0.00231749814036248,0.0359786010352318,0.0192313619278876,0.0399653585993024,-0.0113914982860955,0.0036697288889624,0.0251761548924742,-0.0138891121606672,NA,-0.0122020371402062
"85",20000512,-0.00474862560325739,0.0150378773645405,-0.0033557078469723,-0.00741659765504971,-0.00762780204888613,0.0408826907055186,0.00231749814036248,0.00523935468599965,-0.00477327875265766,0.0222769502779185,-0.0165020246363878,-0.00183318108166096,0.0137176362287991,0.07573003252559,NA,0.0144046812025484
"86",20000515,0.0471503138183838,0.0378324556718891,0,0.0377403279828471,0,0.00725692589678722,0.0452565915881209,-0.0167668598570671,-0.0029949108938529,0.0114286958236228,0.0165020246363877,0.0217794452640399,0.00814115758369987,0.00323624877920832,NA,0.00329489589685248
"87",20000516,0.0185095258620946,-0.0205693882481084,0.00502934840500196,0.0118766241625791,0.0331355615960987,0.0327198462651092,-0.0545589842504344,0.0645385211375712,0.045155721718131,-0.000473596977831496,0.0258495814613253,0.0177940638004681,0.00180018050414785,0.0016142053545412,NA,0.0173917427118692
"88",20000517,-0.037897086222773,-0.00367422336188434,0,-0.00354820005609733,0.0014803851704342,-0.0319970417522526,-0.0236417630570404,-0.0544447079683523,-0.0103747328255517,0.00519727132560789,-0.00319489089651918,-0.0151046852184966,-0.026425227809537,-0.0179012103292402,NA,-0.028417212723577
"89",20000518,0.00685475924246148,0.0170320418944322,0.0066666913581893,0,-0.0254695415404568,0.033395643378836,-0.00479617226349306,0.00762271437555538,-0.016944606409147,0.00704393614521919,-0.0112631922787107,0.00178890924272441,-0.0224099013995842,-0.0316957308101318,NA,0.0273390455032316
"90",20000519,-0.0217804094591371,-0.0293778777167316,-0.0184414279027228,-0.0179323394606622,-0.0030395160178967,-0.028350587633008,-0.00844905448652763,-0.0426627954913516,0.00704641788136454,-0.0323375775736046,-0.0212599994268493,0.0351221350278264,-0.0171432769864375,-0.0309835455199672,NA,-0.0152176849708867
"91",20000522,0.0275441141758873,-0.0137588161714277,-0.0102041701742417,-0.00604962522582323,-0.00457666702741187,-0.116525738678901,-0.0232996438280527,-0.0276191293984263,0.0202729213533341,0.022462115232647,0.027711634708338,-0.00172711614607519,-0.0135398586864106,0.0173314563516399,NA,0.00546151002552194
"92",20000523,-0.0520085036167284,0.0224168789145423,0.0152674721307884,-0.0146701897477937,-0.0138570346614262,-0.0320092982170272,-0.0276747221562205,-0.0169452064858968,-0.0150205019247243,0.00612487191528936,0.00641027836091902,0.0205310890036858,-0.0157019909080868,-0.0421114853501268,NA,-0.00327332534496914
