"Date","GBPClose","JYClose","ADClose","CDClose","EUClose","GBPPvt","JYPvt","ADPvt","CDPvt","EUPvt","rt","rtsq","rtsq1"
"2/10/1999",1.6306,0.0087,0.646,0.6683,1.137,1.632266666666667,0.008733333333333334,0.6453333333333333,0.6686333333333333,1.1346,-0.005138254515019258,0.00002640165946111579,-0.000007699132424107465
"2/11/1999",1.6212,0.0088,0.647,0.6707,1.1334,1.622666666666667,0.0088,0.6463333333333333,0.6713333333333332,1.1337,-0.005781429474656985,0.00003342492677043254,-0.0000006758651147907138
"2/12/1999",1.6246,0.0088,0.644,0.6708,1.1266,1.624066666666667,0.008766666666666667,0.6439666666666667,0.6704,1.125333333333334,0.002095015862700056,0.00000438909146496486,-0.000029711700420258397
"2/15/1999",1.6258,0.0087,0.6461,0.6695,1.1251,1.627,0.008733333333333334,0.6470333333333334,0.6702333333333334,1.126933333333333,0.0007383706956183844,0.0000005451912841479769,-0.00003355560060107528
"2/16/1999",1.628,0.0085,0.6402,0.665,1.1188,1.628066666666667,0.008600000000000002,0.6418333333333334,0.6663666666666667,1.120833333333333,0.00135226525001364,0.0000018286213063944524,-0.000032272170578828805
"2/17/1999",1.6358,0.0085,0.633,0.6676,1.1267,1.6352,0.008466666666666666,0.6340666666666667,0.6682333333333332,1.127066666666667,0.004779713738388147,0.000022845663420936397,-0.00001125512846428686
"2/18/1999",1.6338,0.0084,0.6358,0.6708,1.1249,1.635,0.008433333333333333,0.6360666666666668,0.6702666666666666,1.1259,-0.0012233913931048446,0.0000014966865007230122,-0.00003260410538450024
"2/19/1999",1.6316,0.0084,0.6377,0.672,1.1178,1.632733333333333,0.008366666666666666,0.6373333333333333,0.6721666666666667,1.119666666666667,-0.0013474614643654848,0.0000018156523979499765,-0.00003228513948727328
"2/22/1999",1.6196,0.0083,0.6365,0.6719,1.101,1.620066666666667,0.008266666666666667,0.6368666666666666,0.6718333333333333,1.102066666666667,-0.007381923285397329,0.0000544927913914913,0.000020391999506268043
"2/23/1999",1.6124,0.0083,0.64,0.6673,1.0984,1.6172,0.0083,0.6397666666666667,0.6675999999999999,1.102,-0.004455452914995273,0.00001985106067773987,-0.000014249731207483385
"2/24/1999",1.603,0.0083,0.632,0.6651,1.104,1.605933333333333,0.008266666666666667,0.6349333333333332,0.6665,1.1018,-0.0058468786334578415,0.000034185989754385836,0.00000008519786916257976
"2/25/1999",1.6008,0.0083,0.6293,0.6664,1.1048,1.599933333333333,0.0083,0.6300666666666667,0.6668666666666666,1.103566666666667,-0.0013733693400292957,0.0000018861433441325032,-0.00003221464854109075
"2/26/1999",1.602,0.0084,0.6159,0.6608,1.103,1.600933333333334,0.008366666666666666,0.6193333333333334,0.6614,1.1018,0.0007493443587809345,0.0000005615169680368099,-0.00003353927491718645
"3/1/1999",1.608,0.0084,0.6192,0.6627,1.0988,1.604,0.0084,0.6190333333333333,0.6627000000000001,1.100133333333333,0.0037383221106071507,0.000013975052202654301,-0.000020125739682568954
"3/2/1999",1.6094,0.0083,0.6226,0.6551,1.0895,1.6078,0.008333333333333333,0.6214333333333334,0.6554333333333333,1.0893,0.0008702679731207308,0.000000757366345039665,-0.00003334342554018359
"3/3/1999",1.6202,0.0082,0.6239,0.656,1.09,1.617866666666667,0.008266666666666667,0.6236333333333333,0.6566000000000001,1.091666666666667,0.006688159684358486,0.0000447314799634782,0.000010630688078254942
"3/4/1999",1.607,0.0081,0.6208,0.6537,1.086,1.6092,0.008133333333333334,0.6206,0.6545333333333333,1.086533333333333,-0.008180511658878342,0.00006692077100104449,0.000032819979115821235
"3/5/1999",1.608,0.0081,0.6262,0.6565,1.0846,1.608533333333333,0.008133333333333334,0.6252333333333332,0.6563333333333333,1.0825,0.0006220840013991258,0.00000038698850479674754,-0.00003371380338042651
"3/8/1999",1.6108,0.0082,0.6285,0.66,1.0912,1.607333333333333,0.008199999999999999,0.6272000000000001,0.6593666666666667,1.088866666666666,0.0017397792383874178,0.0000030268317983239036,-0.00003107396008689935
"3/9/1999",1.6078,0.0082,0.6345,0.6612,1.088,1.608866666666667,0.008233333333333334,0.6326333333333333,0.6602333333333333,1.0888,-0.0018641650834387291,0.000003475111458312124,-0.00003062568042691113
"3/10/1999",1.623,0.0083,0.6359,0.6606,1.0984,1.621533333333334,0.008266666666666667,0.6361,0.6595666666666666,1.0964,0.009409503620730786,0.00008853875838854577,0.00005443796650332251
"3/11/1999",1.626,0.0083,0.637,0.6569,1.0955,1.625333333333333,0.008333333333333333,0.6364666666666666,0.6564333333333333,1.094166666666667,0.0018467225931646514,0.0000034103843361047745,-0.00003069040754911848
"3/12/1999",1.6306,0.0085,0.6343,0.6551,1.0983,1.630733333333333,0.008466666666666666,0.6353666666666666,0.6555333333333334,1.100866666666667,0.002825034121054615,0.00000798081778512282,-0.00002611997410010044
"3/15/1999",1.624,0.0086,0.6331,0.6549,1.0998,1.624466666666667,0.008566666666666667,0.6336666666666667,0.6553333333333334,1.098633333333334,-0.00405580350718715,0.00001644954208891159,-0.000017651249796311668
"3/16/1999",1.623,0.0086,0.627,0.6546,1.0923,1.620933333333333,0.008566666666666667,0.6278666666666667,0.6546,1.092766666666667,-0.0006159532070321161,0.00000037939835325314885,-0.00003372139353197011
"3/17/1999",1.6238,0.0085,0.6272,0.6571,1.1004,1.625266666666667,0.008533333333333334,0.6262666666666666,0.6561,1.101966666666667,0.0004927929137548137,0.00000024284485584695926,-0.0000338579470293763
"3/18/1999",1.627,0.0086,0.6308,0.6584,1.1062,1.6278,0.008566666666666667,0.6295333333333334,0.6579999999999999,1.107566666666667,0.001968746790691811,0.000003875963925859306,-0.000030224827959363952
"3/19/1999",1.6258,0.0086,0.6276,0.6588,1.1034,1.626666666666667,0.008633333333333333,0.6282333333333333,0.6587666666666666,1.101333333333334,-0.0007378259065659032,0.0000005443870683997969,-0.000033556404816823457
"3/22/1999",1.6256,0.0086,0.6325,0.661,1.0916,1.625866666666666,0.0086,0.6318333333333333,0.6607666666666666,1.095633333333334,-0.00012302392830920716,0.000000015134886936628945,-0.00003408565699828663
"3/23/1999",1.625,0.0085,0.6403,0.664,1.0949,1.6244,0.008533333333333334,0.6389333333333332,0.6645333333333333,1.094666666666667,-0.0003691626203248255,0.00000013628104024509127,-0.000033964510844978164
"3/24/1999",1.6436,0.0086,0.639,0.664,1.0979,1.6402,0.008566666666666667,0.6392333333333333,0.6636000000000001,1.096866666666667,0.011381142245416809,0.00012953039881041117,0.0000954296069251879
"3/25/1999",1.635,0.0086,0.637,0.6629,1.0938,1.634866666666667,0.008566666666666667,0.6368666666666667,0.6624666666666667,1.093533333333333,-0.005246153677900933,0.000027522128412153488,-0.000006578663473069769
"3/26/1999",1.6222,0.0085,0.6373,0.6636,1.0872,1.623,0.008533333333333334,0.6373,0.6639,1.088,-0.007859551695109379,0.00006177255284809672,0.000027671760962873463
"3/29/1999",1.615,0.0084,0.632,0.6603,1.073,1.6174,0.0084,0.6329000000000001,0.6608,1.076333333333333,-0.004448295979487482,0.0000197873371211245,-0.000014313454764098757
"3/30/1999",1.6122,0.0084,0.629,0.6602,1.0777,1.613866666666667,0.0084,0.6294000000000001,0.6605,1.0776,-0.0017352508072562833,0.000003011095364083583,-0.000031089696521139674
"3/31/1999",1.612,0.0085,0.6313,0.6622,1.08,1.61,0.008433333333333334,0.6297333333333334,0.6624,1.078066666666667,-0.00012406178292695413,0.00000001539132598301469,-0.00003408540055924024
"4/1/1999",1.613,0.0084,0.635,0.665,1.0845,1.610266666666667,0.008433333333333333,0.6350666666666667,0.6643333333333333,1.082233333333333,0.0006201550586352189,0.0000003845922967508518,-0.000033716199588472404
"4/2/1999",1.603,0.0084,0.6341,0.6688,1.084,1.6028,0.0084,0.6342,0.6681,1.0831,-0.006218925515655949,0.000038675034569276605,0.000004574242684053348
"4/5/1999",1.603,0.0083,0.6345,0.6677,1.08,1.603266666666667,0.008333333333333333,0.6345000000000001,0.6680999999999999,1.0806,0,0,-0.000034100791885223256
"4/6/1999",1.5872,0.0083,0.6285,0.6658,1.0774,1.590866666666667,0.008333333333333333,0.6294999999999998,0.6661333333333334,1.0767,-0.009905416078944629,0.00009811726769701478,0.00006401647581179152
"4/7/1999",1.5956,0.0083,0.6275,0.6657,1.085,1.593266666666667,0.008333333333333333,0.6285333333333333,0.6656333333333333,1.0851,0.005278383500643191,0.00002786133237986227,-0.000006239459505360986
"4/8/1999",1.6056,0.0084,0.6252,0.668,1.0827,1.602133333333333,0.008366666666666666,0.6256,0.6677666666666667,1.0828,0.006247677450876843,0.000039033473530194965,0.000004932681644971709
"4/9/1999",1.602,0.0083,0.629,0.6659,1.0826,1.6034,0.0083,0.6284666666666666,0.6666666666666666,1.081733333333333,-0.0022446698538237664,0.000005038542752665209,-0.00002906224913255805
"4/12/1999",1.6154,0.0084,0.636,0.6675,1.0915,1.6132,0.008366666666666666,0.6353,0.6672666666666666,1.0897,0.008329755379891335,0.00006938482468882863,0.000035284032803605375
"4/13/1999",1.612,0.0084,0.6342,0.6711,1.08,1.6126,0.008366666666666666,0.6350666666666666,0.6708333333333334,1.082333333333333,-0.002106959941622244,0.00000443928019560081,-0.000029661511689622446
"4/14/1999",1.6162,0.0085,0.638,0.6705,1.0832,1.616266666666667,0.008466666666666666,0.6380333333333333,0.6709,1.083333333333333,0.0026020707327736314,0.000006770772098357103,-0.000027330019786866153
"4/15/1999",1.6132,0.0085,0.6345,0.6694,1.0818,1.612266666666667,0.0085,0.6344666666666666,0.6692666666666667,1.0831,-0.0018579308001342443,0.000003451906858087473,-0.00003064888502713578
"4/16/1999",1.608,0.0085,0.6455,0.6735,1.0718,1.607133333333334,0.0085,0.6446666666666666,0.6730333333333333,1.0718,-0.0032286132603013273,0.000010423943584593566,-0.00002367684830062969
"4/19/1999",1.6132,0.0085,0.6525,0.6756,1.0665,1.615533333333334,0.008533333333333334,0.6507666666666666,0.6760666666666667,1.068833333333333,0.0032286132603013273,0.000010423943584593566,-0.00002367684830062969
"4/20/1999",1.6162,0.0085,0.65,0.6731,1.0705,1.614466666666667,0.008533333333333334,0.6489666666666666,0.6728666666666667,1.070166666666667,0.0018579308001342443,0.000003451906858087473,-0.00003064888502713578
"4/21/1999",1.6046,0.0084,0.648,0.6715,1.0638,1.606866666666667,0.008433333333333333,0.6479,0.6713666666666667,1.064166666666667,-0.007203210479791666,0.000051886241216180484,0.000017785449330957228
"4/22/1999",1.605,0.0084,0.6468,0.6725,1.0615,1.6052,0.0084,0.6471666666666667,0.6728333333333333,1.063933333333333,0.0002492522445606271,0.00000006212668141851067,-0.00003403866520380475
"4/23/1999",1.6156,0.0084,0.654,0.6762,1.0652,1.615333333333333,0.0084,0.6538666666666666,0.6764,1.067266666666667,0.0065826481251415325,0.000043331256339429334,0.000009230464454206077
"4/26/1999",1.614,0.0085,0.6487,0.6767,1.0646,1.614533333333333,0.008466666666666666,0.6508,0.6771333333333334,1.064366666666667,-0.0009908348593636318,0.000000981753718530148,-0.000033119038166693106
"4/27/1999",1.612,0.0084,0.6493,0.6756,1.0655,1.611133333333333,0.0084,0.6486666666666666,0.6762333333333332,1.065,-0.001239925763320493,0.0000015374158985459072,-0.00003256337598667735
"4/28/1999",1.6184,0.0084,0.6545,0.6775,1.069,1.617666666666667,0.008433333333333333,0.6533000000000001,0.6773000000000001,1.069833333333333,0.003962362786962104,0.00001570031885550209,-0.000018400473029721167
"4/29/1999",1.6102,0.0085,0.6574,0.6807,1.0632,1.612333333333333,0.008466666666666666,0.6585333333333333,0.6796333333333333,1.0644,-0.00507961198765533,0.000025802457945131734,-0.000008298333940091522
"4/30/1999",1.611,0.0084,0.6604,0.683,1.0616,1.61,0.008433333333333333,0.6596333333333333,0.6828333333333333,1.063166666666667,0.000496709311093968,0.0000002467201397274443,-0.000033854071745495814
"5/3/1999",1.6114,0.0084,0.663,0.6858,1.0627,1.610266666666667,0.0084,0.6627,0.6861666666666667,1.062166666666667,0.00024826216612117147,0.00000006163410312717615,-0.00003403915778209608
"5/4/1999",1.6118,0.0083,0.661,0.691,1.0624,1.610933333333333,0.008333333333333333,0.6619666666666667,0.6905333333333332,1.061333333333334,0.0002482005473153359,0.0000000616035116876323,-0.000034039188373535626
"5/5/1999",1.6268,0.0083,0.659,0.6882,1.0688,1.6278,0.0083,0.6591666666666667,0.6878333333333334,1.067833333333333,0.009263328142658567,0.0000858092482785702,0.00005170845639334695
"5/6/1999",1.6332,0.0083,0.6708,0.6914,1.0823,1.634933333333333,0.008333333333333333,0.6693333333333333,0.6910000000000002,1.0811,0.003926385412351241,0.000015416502406324625,-0.000018684289478898632
"5/7/1999",1.6304,0.0083,0.6687,0.686,1.0805,1.6334,0.008333333333333333,0.6696333333333334,0.6862333333333334,1.081333333333333,-0.001715896976960285,0.0000029443024355414446,-0.00003115648944968181
"5/10/1999",1.6256,0.0083,0.6702,0.6855,1.0758,1.626133333333333,0.0083,0.6696666666666666,0.6856333333333332,1.075433333333334,-0.0029484050842977227,0.000008693092541112661,-0.000025407699344110595
"5/11/1999",1.6206,0.0083,0.6723,0.6878,1.0776,1.622466666666667,0.0083,0.6696666666666666,0.6869,1.0789,-0.0030805273575377767,0.000009489648800538678,-0.00002461114308468458
"5/12/1999",1.6192,0.0083,0.668,0.6878,1.067,1.619133333333333,0.0083,0.6689333333333334,0.6882666666666667,1.069533333333333,-0.0008642509334785276,0.0000007469296760185063,-0.00003335386220920475
"5/13/1999",1.6178,0.0083,0.669,0.6839,1.0644,1.617933333333333,0.008266666666666667,0.6672333333333333,0.6843333333333334,1.066,-0.0008649985092942236,0.0000007482224210812291,-0.00003335256946414203
"5/14/1999",1.6172,0.0082,0.6651,0.6868,1.0698,1.6174,0.008233333333333334,0.6670666666666666,0.6873333333333332,1.0692,-0.0003709428172363749,0.00000013759857365925863,-0.000033963193311563995
"5/17/1999",1.6198,0.0082,0.6645,0.682,1.0701,1.6184,0.008166666666666668,0.6638666666666667,0.6823,1.0691,0.001606426048273657,0.0000025806046485721176,-0.00003152018723665114
"5/18/1999",1.621,0.0081,0.6725,0.6862,1.0703,1.620133333333333,0.008133333333333334,0.6701333333333333,0.6858333333333334,1.0703,0.0007405579207866442,0.0000005484260340398376,-0.00003355236585118342
"5/19/1999",1.6188,0.0081,0.664,0.6807,1.0658,1.618866666666667,0.008133333333333334,0.6637666666666666,0.6809999999999999,1.067033333333334,-0.0013581087339655795,0.0000018444593332735892,-0.000032256332551949666
"5/20/1999",1.6138,0.0081,0.6614,0.6824,1.066,1.6154,0.008066666666666666,0.6606666666666666,0.6818333333333334,1.067966666666667,-0.0030934875873043777,0.00000956966545280626,-0.000024531126432417
"5/21/1999",1.6062,0.0081,0.6629,0.6843,1.059,1.606533333333333,0.0081,0.6620333333333334,0.6835666666666667,1.060866666666667,-0.004720505660044283,0.00002228317368651011,-0.000011817618198713146
"5/24/1999",1.599,0.0081,0.6565,0.6844,1.0595,1.600466666666667,0.0081,0.6569333333333334,0.6843333333333334,1.058766666666667,-0.004492706920407652,0.00002018441547267881,-0.000013916376412544448
"5/25/1999",1.6002,0.0082,0.6588,0.6859,1.0635,1.599333333333333,0.008166666666666668,0.6588666666666667,0.6864333333333333,1.0626,0.0007501875820694059,0.0000005627814082911417,-0.00003353801047693212
"5/26/1999",1.5998,0.0082,0.6506,0.6822,1.055,1.601533333333334,0.0082,0.6495333333333333,0.6819666666666667,1.057433333333333,-0.00025000000130204203,0.00000006250000065102101,-0.00003403829188457223
"5/27/1999",1.595,0.0082,0.6515,0.6809,1.0474,1.592866666666667,0.0082,0.6507,0.6808333333333333,1.045633333333333,-0.00300488519577663,0.000009029335039797554,-0.000025071456845425704
"5/28/1999",1.6006,0.0083,0.6517,0.6771,1.0484,1.600266666666667,0.008333333333333333,0.6509,0.6775333333333333,1.0474,0.003504822714000877,0.000012283782256576473,-0.000021817009628646782
"5/31/1999",1.603,0.0082,0.6502,0.6775,1.0434,1.602866666666667,0.008233333333333334,0.6498333333333334,0.6780333333333334,1.0453,0.0014983146766071043,0.0000022449468701362515,-0.000031855845015087
"6/1/1999",1.603,0.0083,0.644,0.6765,1.0432,1.602333333333333,0.008266666666666667,0.6458,0.6769,1.043433333333333,0,0,-0.000034100791885223256
"6/2/1999",1.6094,0.0083,0.6456,0.6734,1.0394,1.610066666666667,0.0083,0.6448999999999999,0.6736666666666666,1.040533333333334,0.00398456510247952,0.00001587675905589763,-0.000018224032829325626
"6/3/1999",1.6072,0.0083,0.6423,0.676,1.0389,1.605866666666667,0.008266666666666667,0.6435,0.676,1.036766666666667,-0.0013679042113078355,0.0000018711619313137114,-0.000032229629953909545
"6/4/1999",1.6084,0.0082,0.6522,0.6774,1.0319,1.607133333333334,0.0082,0.6511666666666667,0.6778666666666666,1.0312,0.0007463615223943787,0.0000005570555221108546,-0.0000335437363631124
"6/7/1999",1.6078,0.0083,0.6604,0.6809,1.0319,1.608466666666667,0.008266666666666667,0.6590666666666666,0.6804333333333333,1.0318,-0.00037311112925858536,0.0000001392119147766168,-0.000033961579970446636
"6/8/1999",1.6004,0.0082,0.66,0.6809,1.0404,1.6018,0.008233333333333334,0.6593666666666667,0.6808,1.041766666666667,-0.004613186910780387,0.00002128149347379549,-0.000012819298411427767
"6/9/1999",1.6052,0.0084,0.657,0.678,1.0475,1.605666666666667,0.0084,0.6587666666666666,0.6781333333333333,1.047,0.0029947614096816344,0.00000896859590091833,-0.000025132195984304925
"6/10/1999",1.6,0.0084,0.661,0.6791,1.0539,1.601,0.008433333333333333,0.6598333333333334,0.6794000000000001,1.053266666666667,-0.003244730164888965,0.000010528273842940369,-0.00002357251804228289
"6/11/1999",1.6086,0.0086,0.664,0.6857,1.0554,1.608666666666667,0.008566666666666667,0.6636000000000001,0.6852666666666666,1.0568,0.005360606242095944,0.000028736099282798004,-0.000005364692602425253
"6/14/1999",1.6126,0.0084,0.6624,0.6857,1.0505,1.612733333333334,0.008466666666666666,0.6634666666666665,0.6852333333333333,1.053233333333333,0.002483547780953055,0.000006168009580276843,-0.000027932782304946412
"6/15/1999",1.6,0.0084,0.6598,0.6853,1.0461,1.602733333333333,0.0084,0.6607333333333334,0.6848666666666666,1.047,-0.007844154023049,0.00006153075233731579,0.000027429960452092537
"6/16/1999",1.5894,0.0084,0.657,0.6836,1.0412,1.5904,0.0084,0.6580333333333334,0.6835666666666667,1.0437,-0.006647042721793728,0.00004418317694535097,0.000010082385060127714
"6/17/1999",1.5958,0.0084,0.6567,0.6877,1.04,1.5928,0.008433333333333333,0.6577999999999999,0.6868666666666666,1.039466666666667,0.004018591368101676,0.0000161490765837813,-0.000017951715301441957
"6/18/1999",1.599,0.0084,0.6535,0.683,1.0453,1.5974,0.008433333333333333,0.6543333333333333,0.6835333333333334,1.042866666666667,0.0020032559597735755,0.000004013034440368349,-0.000030087757444854906
"6/21/1999",1.5908,0.0083,0.6545,0.6845,1.042,1.592466666666667,0.008333333333333333,0.6541666666666667,0.6839333333333334,1.043066666666667,-0.005141399500418642,0.00002643398882290506,-0.000007666803062318197
"6/22/1999",1.588,0.0083,0.6515,0.6805,1.037,1.5894,0.0083,0.6511,0.6802,1.0385,-0.0017616715264545113,0.000003103486567120568,-0.00003099730531810269
"6/23/1999",1.5802,0.0083,0.6568,0.6815,1.035,1.583533333333334,0.0083,0.6562666666666667,0.6811000000000002,1.036933333333334,-0.004923941518448105,0.00002424520007709703,-0.000009855591808126227
"6/24/1999",1.579,0.0083,0.6586,0.6811,1.0385,1.5786,0.0083,0.6584,0.6808,1.039733333333333,-0.0007596860329908695,0.0000005771228687214044,-0.00003352366901650185
"6/25/1999",1.5884,0.0083,0.664,0.6815,1.0503,1.590266666666667,0.0083,0.6623333333333333,0.6808666666666667,1.049666666666667,0.005935485001454355,0.0000352299822024896,0.0000011291903172663432
"6/28/1999",1.5836,0.0083,0.6583,0.6826,1.0459,1.584733333333333,0.008333333333333333,0.6597666666666667,0.6829333333333333,1.0466,-0.003026484025120957,0.000009159605554312348,-0.00002494118633091091
"6/29/1999",1.584,0.0084,0.6566,0.6799,1.0422,1.582533333333333,0.008366666666666666,0.6568,0.6801666666666666,1.041166666666667,0.00025255714239574845,0.00000006378511017510635,-0.00003403700677504815
"6/30/1999",1.576,0.0084,0.6624,0.6772,1.0376,1.575266666666667,0.008366666666666666,0.6606,0.6777000000000001,1.037933333333333,-0.005063301956546751,0.000025637026703170154,-0.000008463765182053103
"7/1/1999",1.5786,0.0083,0.6696,0.6834,1.0316,1.5796,0.008333333333333333,0.6694333333333334,0.6833333333333332,1.035833333333333,0.0016483868564775572,0.000002717179228607963,-0.000031383612656615294
"7/2/1999",1.5772,0.0083,0.6671,0.6809,1.0289,1.575,0.008333333333333333,0.6673,0.6800999999999999,1.028733333333333,-0.0008872552708299453,0.0000007872219156155195,-0.000033313569969607736
"7/5/1999",1.5768,0.0083,0.668,0.682,1.0283,1.577466666666667,0.0083,0.6675666666666666,0.6828,1.028566666666667,-0.0002536461649616517,0.00000006433637699975343,-0.000034036455508223504
"7/6/1999",1.5712,0.0083,0.67,0.6834,1.0276,1.5726,0.0083,0.6704,0.6831666666666667,1.026666666666667,-0.0035578182383090295,0.000012658070616844366,-0.00002144272126837889
"7/7/1999",1.558,0.0083,0.6645,0.6806,1.0282,1.560266666666667,0.0083,0.6634666666666665,0.6807,1.0293,-0.008436711169507782,0.00007117809535769737,0.00003707730347247411
"7/8/1999",1.555,0.0082,0.6635,0.6792,1.0221,1.557,0.008233333333333334,0.6657666666666667,0.6801666666666666,1.0239,-0.0019274018173591756,0.000003714877765559453,-0.000030385914119663802
"7/9/1999",1.5532,0.0083,0.6677,0.6801,1.0263,1.555333333333334,0.008266666666666667,0.6663,0.6803666666666667,1.0257,-0.001158226755822278,0.0000013414892179025989,-0.00003275930266732066
"7/12/1999",1.552,0.0083,0.6627,0.6775,1.0169,1.552,0.008266666666666667,0.6639333333333334,0.6783666666666667,1.019266666666667,-0.0007728971143480812,0.0000005973699493675908,-0.00003350342193585567
"7/13/1999",1.5574,0.0083,0.661,0.6742,1.0232,1.556733333333333,0.0083,0.6621666666666667,0.6752666666666666,1.020666666666667,0.0034733423997215795,0.000012064107425703661,-0.000022036684459519597
