PERMNO,date,TICKER,RET
10107,20000331,MSFT,0.027811
10107,20000403,MSFT,-0.144706
10107,20000404,MSFT,-0.025447
10107,20000405,MSFT,-0.0247
10107,20000406,MSFT,-0.004342
10107,20000407,MSFT,0.03561
10107,20000410,MSFT,-0.033684
10107,20000411,MSFT,-0.025418
10107,20000412,MSFT,-0.053651
10107,20000413,MSFT,-0.001575
10107,20000414,MSFT,-0.064669
10107,20000417,MSFT,0.023609
10107,20000418,MSFT,0.061779
10107,20000419,MSFT,-0.023274
10107,20000420,MSFT,0.003177
10107,20000424,MSFT,-0.155978
10107,20000425,MSFT,0.041276
10107,20000426,MSFT,-0.01982
10107,20000427,MSFT,0.026654
10107,20000428,MSFT,-0.000895
10107,20000501,MSFT,0.052867
10107,20000502,MSFT,-0.048511
10107,20000503,MSFT,0.009839
10107,20000504,MSFT,-0.001771
10107,20000505,MSFT,0.00976
10107,20000508,MSFT,-0.018453
10107,20000509,MSFT,-0.028648
10107,20000510,MSFT,-0.023963
10107,20000511,MSFT,0.025496
10107,20000512,MSFT,0.013812
10107,20000515,MSFT,0.008174
10107,20000516,MSFT,0.001802
10107,20000517,MSFT,-0.026079
10107,20000518,MSFT,-0.022161
10107,20000519,MSFT,-0.016997
10107,20000522,MSFT,-0.013449
10107,20000523,MSFT,-0.015579
10107,20000524,MSFT,0.037587
10107,20000525,MSFT,-0.061964
10107,20000526,MSFT,-0.001016
10107,20000530,MSFT,0.031536
10107,20000531,MSFT,-0.012821
10107,20000601,MSFT,0.031968
10107,20000602,MSFT,0.027106
10107,20000605,MSFT,0.008483
10107,20000606,MSFT,0.041121
10107,20000607,MSFT,0.012567
10107,20000608,MSFT,-0.023936
10107,20000609,MSFT,0
10107,20000612,MSFT,-0.028156
10107,20000613,MSFT,0.014953
10107,20000614,MSFT,0.038674
10107,20000615,MSFT,0.026596
10107,20000616,MSFT,0.002591
10107,20000619,MSFT,0.015504
10107,20000620,MSFT,0.016964
10107,20000621,MSFT,0.076731
10107,20000622,MSFT,-0.01007
10107,20000623,MSFT,-0.027387
10107,20000626,MSFT,0.023331
10107,20000627,MSFT,-0.008648
10107,20000628,MSFT,0.001586
10107,20000629,MSFT,-0.022169
10107,20000630,MSFT,0.036437
10107,20000703,MSFT,0
10107,20000705,MSFT,-0.01875
10107,20000706,MSFT,0.031051
10107,20000707,MSFT,0.013127
10107,20000710,MSFT,-0.03125
10107,20000711,MSFT,-0.003934
10107,20000712,MSFT,0.015008
10107,20000713,MSFT,-0.004669
10107,20000714,MSFT,-0.01251
10107,20000717,MSFT,-0.009501
10107,20000718,MSFT,0.003997
10107,20000719,MSFT,-0.068471
10107,20000720,MSFT,0.023077
10107,20000721,MSFT,-0.033417
10107,20000724,MSFT,-0.024201
10107,20000725,MSFT,-0.022143
10107,20000726,MSFT,-0.01721
10107,20000727,MSFT,0.023041
10107,20000728,MSFT,0.004505
10107,20000731,MSFT,0.001794
10107,20000801,MSFT,-0.016115
10107,20000802,MSFT,0.010009
10107,20000803,MSFT,0.012613
10107,20000804,MSFT,-0.016014
10107,20000807,MSFT,0.012658
10107,20000808,MSFT,0.058929
10107,20000809,MSFT,0.001686
10107,20000810,MSFT,-0.021886
10107,20000811,MSFT,-0.002582
10107,20000814,MSFT,-0.003451
10107,20000815,MSFT,-0.007792
10107,20000816,MSFT,-0.008726
10107,20000817,MSFT,0.007923
10107,20000818,MSFT,-0.00786
10107,20000821,MSFT,-0.005282
10107,20000822,MSFT,0.00885
10107,20000823,MSFT,-0.007018
10107,20000824,MSFT,0.0053
10107,20000825,MSFT,-0.00703
10107,20000828,MSFT,0.009735
10107,20000829,MSFT,-0.005259
10107,20000830,MSFT,-0.013216
10107,20000831,MSFT,-0.002679
10107,20000901,MSFT,0.005372
10107,20000905,MSFT,-0.00089
10107,20000906,MSFT,-0.009804
10107,20000907,MSFT,0.009001
10107,20000908,MSFT,-0.010705
10107,20000911,MSFT,-0.007214
10107,20000912,MSFT,-0.009991
10107,20000913,MSFT,0.001835
10107,20000914,MSFT,-0.035714
10107,20000915,MSFT,-0.024691
10107,20000918,MSFT,-0.0185
10107,20000919,MSFT,0.031746
10107,20000920,MSFT,-0.011538
10107,20000921,MSFT,-0.000973
10107,20000922,MSFT,-0.014606
10107,20000925,MSFT,-0.031621
10107,20000926,MSFT,0.023469
10107,20000927,MSFT,-0.032901
10107,20000928,MSFT,0.01134
10107,20000929,MSFT,-0.01631
10107,20001002,MSFT,-0.019689
10107,20001003,MSFT,-0.04334
10107,20001004,MSFT,-0.01989
10107,20001005,MSFT,-0.001127
10107,20001006,MSFT,0.003386
10107,20001009,MSFT,-0.024747
10107,20001010,MSFT,0.00692
10107,20001011,MSFT,0.021764
10107,20001012,MSFT,-0.024664
10107,20001013,MSFT,-0.011494
10107,20001016,MSFT,-0.062791
10107,20001017,MSFT,0.001241
10107,20001018,MSFT,0.026022
10107,20001019,MSFT,0.195652
10107,20001020,MSFT,0.053535
10107,20001023,MSFT,-0.04698
10107,20001024,MSFT,-0.01006
10107,20001025,MSFT,-0.004065
10107,20001026,MSFT,0.052041
10107,20001027,MSFT,0.050436
10107,20001030,MSFT,0.020314
10107,20001031,MSFT,-0.002715
10107,20001101,MSFT,0.010889
10107,20001102,MSFT,0.009874
10107,20001103,MSFT,-0.029333
10107,20001106,MSFT,0.018315
10107,20001107,MSFT,0.014388
10107,20001108,MSFT,-0.015071
10107,20001109,MSFT,0.020702
10107,20001110,MSFT,-0.049383
10107,20001113,MSFT,-0.013915
10107,20001114,MSFT,0.035748
10107,20001115,MSFT,0.018165
10107,20001116,MSFT,-0.016057
10107,20001117,MSFT,0.001813
10107,20001120,MSFT,-0.027149
10107,20001121,MSFT,0.008372
10107,20001122,MSFT,0.00738
10107,20001124,MSFT,0.024725
10107,20001127,MSFT,0.010724
10107,20001128,MSFT,-0.052166
10107,20001129,MSFT,-0.028918
10107,20001130,MSFT,-0.118156
10107,20001201,MSFT,-0.013072
10107,20001204,MSFT,-0.003311
10107,20001205,MSFT,0.060908
10107,20001206,MSFT,-0.053236
10107,20001207,MSFT,-0.062845
10107,20001208,MSFT,0.024706
10107,20001211,MSFT,0.06659
10107,20001212,MSFT,0.005382
10107,20001213,MSFT,-0.019272
10107,20001214,MSFT,-0.030568
10107,20001215,MSFT,-0.113739
10107,20001218,MSFT,-0.027954
10107,20001219,MSFT,-0.062745
10107,20001220,MSFT,-0.073919
10107,20001221,MSFT,0.046687
10107,20001222,MSFT,0.069065
10107,20001226,MSFT,0.009421
10107,20001227,MSFT,-0.009333
10107,20001228,MSFT,-0.040377
10107,20001229,MSFT,-0.026648
10107,20010102,MSFT,0
10107,20010103,MSFT,0.105187
10107,20010104,MSFT,0.01043
10107,20010105,MSFT,0.014194
10107,20010108,MSFT,-0.003817
10107,20010109,MSFT,0.058748
10107,20010110,MSFT,0.020507
10107,20010111,MSFT,0.040189
10107,20010112,MSFT,-0.027273
10107,20010116,MSFT,-0.017523
10107,20010117,MSFT,0.007134
10107,20010118,MSFT,0.048406
10107,20010119,MSFT,0.099099
10107,20010122,MSFT,-0.014344
10107,20010123,MSFT,0.007277
10107,20010124,MSFT,0.039216
10107,20010125,MSFT,-0.017875
10107,20010126,MSFT,0.035389
10107,20010129,MSFT,0.007813
10107,20010130,MSFT,-0.017442
10107,20010131,MSFT,-0.036489
10107,20010201,MSFT,0.021494
10107,20010202,MSFT,-0.02505
10107,20010205,MSFT,0.018499
10107,20010206,MSFT,0.010091
10107,20010207,MSFT,0.033966
10107,20010208,MSFT,-0.037681
10107,20010209,MSFT,-0.050201
10107,20010212,MSFT,-0.006342
10107,20010213,MSFT,-0.009574
10107,20010214,MSFT,0.003222
10107,20010215,MSFT,0.007495
10107,20010216,MSFT,-0.025505
10107,20010220,MSFT,-0.025082
10107,20010221,MSFT,0.006711
10107,20010222,MSFT,-0.018889
10107,20010223,MSFT,0.028313
10107,20010226,MSFT,0.049559
10107,20010227,MSFT,-0.003148
10107,20010228,MSFT,-0.006316
10107,20010301,MSFT,0.006091
10107,20010302,MSFT,-0.045012
10107,20010305,MSFT,0.01323
10107,20010306,MSFT,0.03482
10107,20010307,MSFT,0.02103
10107,20010308,MSFT,-0.023687
10107,20010309,MSFT,-0.043249
10107,20010312,MSFT,-0.083793
10107,20010313,MSFT,0.043321
10107,20010314,MSFT,-0.00346
10107,20010315,MSFT,-0.005787
10107,20010316,MSFT,0.016298
10107,20010319,MSFT,-0.004582
10107,20010320,MSFT,-0.029919
10107,20010321,MSFT,-0.049822
10107,20010322,MSFT,0.078652
10107,20010323,MSFT,0.047454
10107,20010326,MSFT,-0.00884
10107,20010327,MSFT,0.039019
10107,20010328,MSFT,-0.046137
10107,20010329,MSFT,-0.003375
10107,20010330,MSFT,-0.012415
10107,20010402,MSFT,0.020571
10107,20010403,MSFT,-0.043673
10107,20010404,MSFT,-0.026932
10107,20010405,MSFT,0.092659
10107,20010406,MSFT,-0.009912
10107,20010409,MSFT,0.01713
10107,20010410,MSFT,0.044269
10107,20010411,MSFT,0.006032
10107,20010412,MSFT,0.035643
10107,20010416,MSFT,-0.022354
10107,20010417,MSFT,0.011351
10107,20010418,MSFT,0.064249
10107,20010419,MSFT,0.03989
10107,20010420,MSFT,0.014109
10107,20010423,MSFT,-0.01087
10107,20010424,MSFT,-0.010256
10107,20010425,MSFT,0.03168
10107,20010426,MSFT,-0.008036
10107,20010427,MSFT,-0.029076
10107,20010430,MSFT,0.009386
10107,20010501,MSFT,0.03572
10107,20010502,MSFT,-0.005843
10107,20010503,MSFT,-0.017632
10107,20010504,MSFT,0.032395
10107,20010507,MSFT,0.008905
10107,20010508,MSFT,0.009526
10107,20010509,MSFT,-0.023036
10107,20010510,MSFT,-0.005682
10107,20010511,MSFT,-0.008571
10107,20010514,MSFT,-0.009798
10107,20010515,MSFT,-0.006548
10107,20010516,MSFT,0.013037
10107,20010517,MSFT,-0.014318
10107,20010518,MSFT,-0.001171
10107,20010521,MSFT,0.010281
10107,20010522,MSFT,0.022096
10107,20010523,MSFT,-0.008676
10107,20010524,MSFT,0.028981
10107,20010525,MSFT,-0.011294
10107,20010529,MSFT,-0.008038
10107,20010530,MSFT,-0.016349
10107,20010531,MSFT,-0.000145
10107,20010601,MSFT,0.016768
10107,20010604,MSFT,0.006255
10107,20010605,MSFT,0.025713
10107,20010606,MSFT,-0.003306
10107,20010607,MSFT,0.018242
10107,20010608,MSFT,-0.00665
10107,20010611,MSFT,-0.014619
10107,20010612,MSFT,-0.000555
10107,20010613,MSFT,-0.019284
10107,20010614,MSFT,-0.025322
10107,20010615,MSFT,-0.012772
10107,20010618,MSFT,-0.01676
10107,20010619,MSFT,0.006579
10107,20010620,MSFT,0.031046
10107,20010621,MSFT,0.006195
10107,20010622,MSFT,-0.014462
10107,20010625,MSFT,0.000291
10107,20010626,MSFT,0.018736
10107,20010627,MSFT,0.014257
10107,20010628,MSFT,0.022491
10107,20010629,MSFT,0.003574
10107,20010702,MSFT,-0.032877
10107,20010703,MSFT,-0.001841
10107,20010705,MSFT,-0.027813
10107,20010706,MSFT,-0.035761
10107,20010709,MSFT,-0.005601
10107,20010710,MSFT,-0.01842
10107,20010711,MSFT,0.031327
10107,20010712,MSFT,0.076692
10107,20010713,MSFT,-0.003631
10107,20010716,MSFT,-0.002243
10107,20010717,MSFT,0.008991
10107,20010718,MSFT,-0.017405
10107,20010719,MSFT,0.028341
10107,20010720,MSFT,-0.046714
10107,20010723,MSFT,-0.030211
10107,20010724,MSFT,-0.011477
10107,20010725,MSFT,0.017491
10107,20010726,MSFT,-0.013189
10107,20010727,MSFT,-0.016819
10107,20010730,MSFT,0.005041
10107,20010731,MSFT,0.005927
10107,20010801,MSFT,0.00423
10107,20010802,MSFT,0.014743
10107,20010803,MSFT,-0.008302
10107,20010806,MSFT,-0.011362
10107,20010807,MSFT,0.003327
10107,20010808,MSFT,-0.022457
10107,20010809,MSFT,0.002313
10107,20010810,MSFT,0.007845
10107,20010813,MSFT,0.004731
10107,20010814,MSFT,-0.017317
10107,20010815,MSFT,-0.023033
10107,20010816,MSFT,0.022468
10107,20010817,MSFT,-0.042402
10107,20010820,MSFT,0.013251
10107,20010821,MSFT,-0.030622
10107,20010822,MSFT,-0.001974
10107,20010823,MSFT,-0.025387
10107,20010824,MSFT,0.04956
10107,20010827,MSFT,0.00419
10107,20010828,MSFT,-0.025197
10107,20010829,MSFT,-0.008067
10107,20010830,MSFT,-0.054938
10107,20010831,MSFT,0.001932
10107,20010904,MSFT,-0.016652
10107,20010905,MSFT,0.029234
10107,20010906,MSFT,-0.029789
10107,20010907,MSFT,-0.011067
10107,20010910,MSFT,0.03935
10107,20010917,MSFT,-0.081105
10107,20010918,MSFT,0.026649
10107,20010919,MSFT,-0.008284
10107,20010920,MSFT,-0.057732
10107,20010921,MSFT,-0.020686
10107,20010924,MSFT,0.046268
10107,20010925,MSFT,-0.013651
10107,20010926,MSFT,-0.020078
10107,20010927,MSFT,-0.006167
10107,20010928,MSFT,0.024219
10107,20011001,MSFT,0.012117
10107,20011002,MSFT,0.024329
10107,20011003,MSFT,0.059943
10107,20011004,MSFT,0.003735
10107,20011005,MSFT,0.022679
10107,20011008,MSFT,0.005544
10107,20011009,MSFT,-0.059959
10107,20011010,MSFT,0.017412
10107,20011011,MSFT,0.014592
10107,20011012,MSFT,0.001065
10107,20011015,MSFT,0.029798
10107,20011016,MSFT,0.006717
10107,20011017,MSFT,-0.041403
10107,20011018,MSFT,0.01285
10107,20011019,MSFT,0.020264
10107,20011022,MSFT,0.039033
10107,20011023,MSFT,0.004488
10107,20011024,MSFT,0.014728
10107,20011025,MSFT,0.020222
10107,20011026,MSFT,-0.005754
10107,20011029,MSFT,-0.041158
10107,20011030,MSFT,-0.012743
10107,20011031,MSFT,-0.012398
10107,20011101,MSFT,0.063457
10107,20011102,MSFT,-0.007115
10107,20011105,MSFT,0.030456
10107,20011106,MSFT,0.023866
10107,20011107,MSFT,-0.008182
10107,20011108,MSFT,0.002646
10107,20011109,MSFT,0.012263
10107,20011112,MSFT,0.008894
10107,20011113,MSFT,0.032072
10107,20011114,MSFT,-0.028719
10107,20011115,MSFT,0.002578
10107,20011116,MSFT,-0.005596
10107,20011119,MSFT,0.012015
10107,20011120,MSFT,-0.017133
10107,20011121,MSFT,-0.020642
10107,20011123,MSFT,0.010461
10107,20011126,MSFT,0.006489
10107,20011127,MSFT,-0.021492
10107,20011128,MSFT,-0.014747
10107,20011129,MSFT,0.032484
10107,20011130,MSFT,-0.009716
10107,20011203,MSFT,0.008721
10107,20011204,MSFT,0.01899
10107,20011205,MSFT,0.031818
10107,20011206,MSFT,0.008076
10107,20011207,MSFT,-0.011945
10107,20011210,MSFT,-0.011352
10107,20011211,MSFT,0.003877
10107,20011212,MSFT,0.009358
10107,20011213,MSFT,-0.024724
10107,20011214,MSFT,0.017655
10107,20011217,MSFT,0.022835
10107,20011218,MSFT,0.004204
10107,20011219,MSFT,0.003176
10107,20011220,MSFT,-0.039286
10107,20011221,MSFT,0.011684
10107,20011224,MSFT,-0.003998
10107,20011226,MSFT,0.006095
10107,20011227,MSFT,0.002512
10107,20011228,MSFT,0.000295
10107,20011231,MSFT,-0.023869
10107,20020102,MSFT,0.011925
10107,20020103,MSFT,0.032667
10107,20020104,MSFT,-0.004767
10107,20020107,MSFT,-0.004935
10107,20020108,MSFT,0.01196
10107,20020109,MSFT,-0.009657
10107,20020110,MSFT,0.008296
10107,20020111,MSFT,-0.009671
10107,20020114,MSFT,-0.002041
10107,20020115,MSFT,0.015773
10107,20020116,MSFT,-0.024155
10107,20020117,MSFT,0.029321
10107,20020118,MSFT,-0.053822
10107,20020122,MSFT,-0.024811
10107,20020123,MSFT,-0.01117
10107,20020124,MSFT,0.013492
10107,20020125,MSFT,-0.012384
10107,20020128,MSFT,0.000313
10107,20020129,MSFT,-0.023504
10107,20020130,MSFT,0.008504
10107,20020131,MSFT,0.013683
10107,20020201,MSFT,-0.016481
10107,20020204,MSFT,-0.024577
10107,20020205,MSFT,0.000491
10107,20020206,MSFT,-0.012265
10107,20020207,MSFT,-0.009934
10107,20020208,MSFT,0.014214
10107,20020211,MSFT,0.007914
10107,20020212,MSFT,-0.016195
10107,20020213,MSFT,0.027935
10107,20020214,MSFT,-0.002265
10107,20020215,MSFT,-0.023508
10107,20020219,MSFT,-0.021584
10107,20020220,MSFT,0.01646
10107,20020221,MSFT,-0.030885
10107,20020222,MSFT,-0.001034
10107,20020225,MSFT,0.018796
10107,20020226,MSFT,-0.008971
10107,20020227,MSFT,-0.002733
10107,20020228,MSFT,-0.000856
10107,20020301,MSFT,0.051937
10107,20020304,MSFT,0.031449
10107,20020305,MSFT,-0.003475
10107,20020306,MSFT,0.008719
10107,20020307,MSFT,-0.014301
10107,20020308,MSFT,0.019611
10107,20020311,MSFT,0.006098
10107,20020312,MSFT,-0.027976
10107,20020313,MSFT,-0.007036
10107,20020314,MSFT,-0.014171
10107,20020315,MSFT,0.020745
10107,20020318,MSFT,-0.005601
10107,20020319,MSFT,0.001448
10107,20020320,MSFT,-0.034228
10107,20020321,MSFT,0.020965
10107,20020322,MSFT,-0.014831
10107,20020325,MSFT,-0.020182
10107,20020326,MSFT,-0.002532
10107,20020327,MSFT,0.006093
10107,20020328,MSFT,0.014637
10107,20020401,MSFT,0.001161
10107,20020402,MSFT,-0.05101
10107,20020403,MSFT,-0.016928
10107,20020404,MSFT,0.00213
10107,20020405,MSFT,-0.010275
10107,20020408,MSFT,0.024163
10107,20020409,MSFT,-0.04107
10107,20020410,MSFT,0.026062
10107,20020411,MSFT,-0.026821
10107,20020412,MSFT,0.020807
10107,20020415,MSFT,-0.004291
10107,20020416,MSFT,0.038068
10107,20020417,MSFT,-0.020412
10107,20020418,MSFT,-0.004591
10107,20020419,MSFT,0.014724
10107,20020422,MSFT,-0.028147
10107,20020423,MSFT,-0.028782
10107,20020424,MSFT,-0.017966
10107,20020425,MSFT,0.013391
10107,20020426,MSFT,-0.041504
10107,20020429,MSFT,0.014369
10107,20020430,MSFT,0.000383
10107,20020501,MSFT,0.009376
10107,20020502,MSFT,-0.029194
10107,20020503,MSFT,-0.03222
10107,20020506,MSFT,-0.018967
10107,20020507,MSFT,0.017483
10107,20020508,MSFT,0.111178
10107,20020509,MSFT,-0.051847
10107,20020510,MSFT,-0.039716
10107,20020513,MSFT,0.052747
10107,20020514,MSFT,0.041564
10107,20020515,MSFT,-0.002369
10107,20020516,MSFT,0.018082
10107,20020517,MSFT,0.005203
10107,20020520,MSFT,-0.036052
10107,20020521,MSFT,-0.033697
10107,20020522,MSFT,0.028741
10107,20020523,MSFT,0.021047
10107,20020524,MSFT,-0.028457
10107,20020528,MSFT,-0.017649
10107,20020529,MSFT,-0.005161
10107,20020530,MSFT,0.011335
10107,20020531,MSFT,-0.032865
10107,20020603,MSFT,-0.029267
10107,20020604,MSFT,0.011331
10107,20020605,MSFT,0.033613
10107,20020606,MSFT,0.004646
10107,20020607,MSFT,0.001541
10107,20020610,MSFT,0.01616
10107,20020611,MSFT,-0.004733
10107,20020612,MSFT,0.056496
10107,20020613,MSFT,-0.023767
10107,20020614,MSFT,0.018997
10107,20020617,MSFT,0.007783
10107,20020618,MSFT,0.005568
10107,20020619,MSFT,-0.029112
10107,20020620,MSFT,-0.004783
10107,20020621,MSFT,-0.033641
10107,20020624,MSFT,0.03596
10107,20020625,MSFT,-0.022341
10107,20020626,MSFT,0.022285
10107,20020627,MSFT,0.014594
10107,20020628,MSFT,-0.004006
10107,20020701,MSFT,-0.037294
10107,20020702,MSFT,-0.023168
10107,20020703,MSFT,0.020023
10107,20020705,MSFT,0.045359
10107,20020708,MSFT,-0.035187
10107,20020709,MSFT,0.00548
10107,20020710,MSFT,-0.01823
10107,20020711,MSFT,0.012825
10107,20020712,MSFT,-0.019845
10107,20020715,MSFT,-0.001157
10107,20020716,MSFT,-0.010618
10107,20020717,MSFT,0.014634
10107,20020718,MSFT,-0.017115
10107,20020719,MSFT,-0.030327
10107,20020722,MSFT,-0.065577
10107,20020723,MSFT,-0.071259
10107,20020724,MSFT,0.074866
10107,20020725,MSFT,-0.073545
10107,20020726,MSFT,0.058837
10107,20020729,MSFT,0.063947
10107,20020730,MSFT,-0.003109
10107,20020731,MSFT,-0.002495
10107,20020801,MSFT,-0.046478
10107,20020802,MSFT,-0.02929
10107,20020805,MSFT,-0.009457
10107,20020806,MSFT,0.03819
10107,20020807,MSFT,0.031093
10107,20020808,MSFT,0.038649
10107,20020809,MSFT,-0.016152
10107,20020812,MSFT,0.007274
10107,20020813,MSFT,-0.029297
10107,20020814,MSFT,0.056536
10107,20020815,MSFT,0.001207
10107,20020816,MSFT,0.004621
10107,20020819,MSFT,0.04
10107,20020820,MSFT,-0.018462
10107,20020821,MSFT,0.024295
10107,20020822,MSFT,0.018171
10107,20020823,MSFT,-0.018974
10107,20020826,MSFT,-0.002298
10107,20020827,MSFT,-0.024184
10107,20020828,MSFT,-0.028718
10107,20020829,MSFT,0.024301
10107,20020830,MSFT,-0.029656
10107,20020903,MSFT,-0.041972
10107,20020904,MSFT,0.025308
10107,20020905,MSFT,-0.047708
10107,20020906,MSFT,0.041603
10107,20020909,MSFT,0.018402
10107,20020910,MSFT,0.022382
10107,20020911,MSFT,-0.024302
10107,20020912,MSFT,-0.029436
10107,20020913,MSFT,0.016119
10107,20020916,MSFT,-0.002713
10107,20020917,MSFT,-0.010255
10107,20020918,MSFT,0.009727
10107,20020919,MSFT,-0.011518
10107,20020920,MSFT,0.005508
10107,20020923,MSFT,-0.046987
10107,20020924,MSFT,0.009949
10107,20020925,MSFT,0.01817
10107,20020926,MSFT,-0.006665
10107,20020927,MSFT,-0.020563
10107,20020930,MSFT,-0.03337
10107,20021001,MSFT,0.056927
10107,20021002,MSFT,-0.013411
10107,20021003,MSFT,-0.019733
10107,20021004,MSFT,-0.021024
10107,20021007,MSFT,0.006397
10107,20021008,MSFT,0.021339
10107,20021009,MSFT,-0.022227
10107,20021010,MSFT,0.054331
10107,20021011,MSFT,0.053687
10107,20021014,MSFT,0.008594
10107,20021015,MSFT,0.060864
10107,20021016,MSFT,-0.035953
10107,20021017,MSFT,0.007161
10107,20021018,MSFT,0.046857
10107,20021021,MSFT,-0.012041
10107,20021022,MSFT,-0.015997
10107,20021023,MSFT,0.029611
10107,20021024,MSFT,-0.03703
10107,20021025,MSFT,0.028304
10107,20021028,MSFT,-0.013857
10107,20021029,MSFT,0.00231
10107,20021030,MSFT,0.019973
10107,20021031,MSFT,0.006778
10107,20021101,MSFT,-0.00879
10107,20021104,MSFT,0.058491
10107,20021105,MSFT,0.010339
10107,20021106,MSFT,0.006175
10107,20021107,MSFT,-0.017885
10107,20021108,MSFT,-0.016247
10107,20021111,MSFT,-0.022504
10107,20021112,MSFT,0.012068
10107,20021113,MSFT,0.015594
10107,20021114,MSFT,0.029444
10107,20021115,MSFT,-0.005264
10107,20021118,MSFT,-0.014817
10107,20021119,MSFT,-0.017726
10107,20021120,MSFT,0.032082
10107,20021121,MSFT,0.021547
10107,20021122,MSFT,0.00657
10107,20021125,MSFT,0.000172
10107,20021126,MSFT,-0.02284
10107,20021127,MSFT,0.020738
10107,20021129,MSFT,-0.006887
10107,20021202,MSFT,0.000173
10107,20021203,MSFT,-0.016987
10107,20021204,MSFT,-0.002998
10107,20021205,MSFT,-0.021224
10107,20021206,MSFT,0.002349
10107,20021209,MSFT,-0.034974
10107,20021210,MSFT,0.008967
10107,20021211,MSFT,0.012035
10107,20021212,MSFT,-0.008965
10107,20021213,MSFT,-0.030829
10107,20021216,MSFT,0.037714
10107,20021217,MSFT,-0.002203
10107,20021218,MSFT,-0.015269
10107,20021219,MSFT,-0.007846
10107,20021220,MSFT,-0.001318
10107,20021223,MSFT,0.0181
10107,20021224,MSFT,-0.003315
10107,20021226,MSFT,-0.008008
10107,20021227,MSFT,-0.007867
10107,20021230,MSFT,-0.004153
10107,20021231,MSFT,-0.019905
10107,20030102,MSFT,0.039072
10107,20030103,MSFT,0.001303
10107,20030106,MSFT,0.018219
10107,20030107,MSFT,0.018806
10107,20030108,MSFT,-0.027957
10107,20030109,MSFT,0.028945
10107,20030110,MSFT,0.001971
10107,20030113,MSFT,0.008405
10107,20030114,MSFT,0.010286
10107,20030115,MSFT,-0.012287
10107,20030116,MSFT,-0.01635
10107,20030117,MSFT,-0.07028
10107,20030121,MSFT,-0.002526
10107,20030122,MSFT,-0.006429
10107,20030123,MSFT,0.025098
10107,20030124,MSFT,-0.04648
10107,20030127,MSFT,-0.013641
10107,20030128,MSFT,-0.007118
10107,20030129,MSFT,0.022327
10107,20030130,MSFT,-0.03346
10107,20030131,MSFT,-0.016169
10107,20030203,MSFT,0.023177
10107,20030204,MSFT,-0.025535
10107,20030205,MSFT,-0.007608
10107,20030206,MSFT,0.009796
10107,20030207,MSFT,-0.017714
10107,20030210,MSFT,0.017175
10107,20030211,MSFT,-0.01984
10107,20030212,MSFT,0
10107,20030213,MSFT,0.011843
10107,20030214,MSFT,0.027878
10107,20030218,MSFT,0.03354
10107,20030219,MSFT,-0.014022
10107,20030220,MSFT,-0.015491
10107,20030221,MSFT,0.019048
10107,20030224,MSFT,-0.021942
10107,20030225,MSFT,0.004985
10107,20030226,MSFT,-0.02439
10107,20030227,MSFT,-0.000847
10107,20030228,MSFT,0.005089
10107,20030303,MSFT,-0.006751
10107,20030304,MSFT,-0.019966
10107,20030305,MSFT,0.016038
10107,20030306,MSFT,-0.007253
10107,20030307,MSFT,0.012462
10107,20030310,MSFT,-0.025891
10107,20030311,MSFT,-0.006972
10107,20030312,MSFT,0.026327
10107,20030313,MSFT,0.054724
10107,20030314,MSFT,0.007702
10107,20030317,MSFT,0.043041
10107,20030318,MSFT,0.004242
