date,AIG,AXP,BA,DD,DIS,GM,HD,HWP,IBM,JPM,MCD,MRK,MSFT,T,VZ,WMT
2000-02-08,-0.0174366703783337,0.0034568884050533103,-0.0196232711841394,-0.0260318387179469,-0.0115799474309594,-0.0125099364066726,0.0333364202675917,-0.0341363840232389,0.0418291541963968,0.0163462643103162,0.0386012836968121,0.00248859522876525,0.0305940166859338,-0.0172205977516705,,0.0752398341874053
2000-02-09,0.0142305118127009,-0.0402949095275784,-0.0500104205746614,-0.0033021493957591103,0.00332226219197786,-0.00394166848533253,-0.0322776589193498,-0.0015109547069988,-0.0137495555831024,-0.0248887615334306,-0.0121213605323448,-0.0553568308815759,-0.0555211233564043,-0.0315085926669423,,-0.0341913647482793
2000-02-10,-0.0313137130661494,-0.0132611949413838,0.0190481949706944,-0.0474129431832572,-0.0201011793210873,-0.0288481543376583,0.0084299761604594,0.0150077854336895,0.0147994244459392,-0.0222291614436392,-0.0105079775984151,-0.033841163378915,0.0190481949706944,0.00638164258952061,,0.0075798955227691705
2000-02-11,0.00528752058068342,-0.00649352931054834,0.00313972000466785,-0.0632291667702014,0.0250639686632162,-0.0389605843880764,0.00835950531609029,-0.0364044244272373,-0.031985669151349996,-0.0121347324659935,-0.0159719455660522,-0.0558804583944566,-0.0588941035178941,-0.0102302682508149,,-0.032897703507059
2000-02-14,-0.0119364812459345,0.00325203538637732,-0.0416060008324638,0.0170944333593,-0.0233733511853087,0.0142679717977048,0.00415369236869339,0.0132994287609285,0.005941146289908421,-0.00333518930613835,-0.0308834717154529,0.0123752174276536,-0.0031318534837939302,-0.00515465058866454,,0.0318183725873832
2000-02-15,0.0289303542605631,0.0327374544639414,0.0065146810211936705,0.0587713174154133,-0.00338409798424057,-0.0125787822068601,-0.00937018828758463,0.0260797127830517,0.009112901445661771,0.033938670511639,-0.00369686188132609,-0.0066445427186686105,-0.0107222723871219,-0.007782140442054959,,0.0021574981400210897
2000-02-16,-0.0256003478533757,-0.0337525799190966,-0.03300629646816999,-0.0254348971478216,0.00169348050633315,0.009239880941345459,-0.051513534450108,0.013766195764148,-0.0118090475922428,-0.0289400486068026,-0.00930239266231356,-0.00190657827058153,-0.009557256563407059,0.0307716586667537,,-0.0925123731799773
2000-02-17,-0.014735698653753,-0.0391475896842713,0.00668898815079671,-0.0153395338156218,-0.0119150345778711,-0.00839635495290628,-0.0381640029457578,-0.00784317746102589,0.00860220358266329,0.000553863209949518,0.009302392662313409,-0.0349550150335766,0.0202795289505291,0.00126182982042217,,-0.0773866636154202
2000-02-18,-0.0350190262995813,-0.0704424097005361,-0.0408219945202552,-0.0167869649492568,-0.0277795641070757,-0.00507186209796034,-0.0115076068514798,0.0156253179030808,-0.0359711806205048,-0.0314986670593711,-0.0377403279828471,-0.0199607425625381,-0.0468785670908675,-0.0411898637731622,,-0.0141481459660269
2000-02-22,-0.0305096384897011,0.009025332022042441,0.0768324320432883,0.0472342817568505,-0.0617255797609565,-0.0016963532481784,-0.0034782643763248103,-0.007782140442054959,-0.0145335146161678,0.00626604157864634,-0.00578593706704389,0.0549157575961146,-0.0132364606258309,-0.0252841146943054,,-0.0012961764614466901
2000-02-23,-0.0145140428842541,-0.00721373732369165,-0.0460607733765345,-0.0174524499512262,0.0222231367847103,-0.00852520082335962,0.0195520892073859,0.0212568390254151,-0.0204785313435407,-0.00398293556407779,0.009624713374209691,-0.0369332550456823,0.00465271693443948,0.0107239633629756,,-0.0222960055553734
2000-02-24,-0.0281708769666963,-0.0606246218164349,-0.0152674721307884,-0.00706716722309244,-0.0278569545029662,0.030356462480594,-0.0335874073237694,-0.009606221805439871,0.0187879138656333,0.0051180094657419,-0.0390674681909095,-0.0250639686632163,0.00529101763441568,-0.0215641779158405,,-0.0545094056683716
2000-02-25,0.00599701947237427,-0.0412227158239543,0.0336166107989851,-0.0263488296967516,-0.0681860945170114,0.023800877295578,-0.00117855051944425,-0.03837165285759,-0.0467617659080393,-0.0212103107544969,-0.0120241929668017,-0.0225882293739633,-0.0369541544516175,-0.0192578166044145,,0.00836824967051658
2000-02-28,0.0417184535672923,0.0612138623025192,-0.0217218231468358,0.00725517088117202,0.0549157575961146,0.008077588346366729,0.0650543079080231,0.0330486303686754,-0.0118907465215217,0.00807852056520148,0.00402415029972555,0.0225882293739634,0.0027341097004681698,-0.0013898542890543,,0.0246926125903714
2000-02-29,0.0142351158218719,0.0117124787048527,-0.0016906174779074401,-0.0268636422695483,0.0226424767497598,-0.021138998523183995,0.021858793812499,0.04320634039121601,-0.0168882180285217,0.0221662954572604,0.0159365922628126,0.0,-0.0241807981972147,0.0941715877400205,,0.0579109159448387
2000-03-01,0.0126406177508338,0.00973356468075587,-0.017065260554187,-0.0429901849313683,0.0348339526756325,-0.0241175930649369,-0.0385722747862396,-0.00652682969668455,-0.0221411258772135,-0.0107375996336377,-0.0119285708652738,-0.0257083567102069,0.01595594031633,-0.0308507757204759,,0.0227569871226163
2000-03-02,-0.0290285869338069,-0.0144021072403892,-0.0103807160545607,-0.0314986670593711,-0.00542006746933914,-0.004217635944203471,-0.00902940671939426,0.00280243060570212,0.0269955043420117,-0.0102799306197494,-0.0120725812342692,-0.0125787822068601,0.0278267021224796,0.12385680703995099,,0.0111871893905644
2000-03-03,0.0043010818993907,-0.000468055239062154,0.0,0.0794271336313218,0.0460258223952821,0.0258671076410568,-0.0114026320978116,0.0339326457196197,0.0541946503880015,0.0170749737525781,0.0455073573205066,-0.0299808322119358,0.0290257843728266,0.00689657905906046,,0.0399810971838351
2000-03-06,-0.0305034542934147,-0.0323529644517657,-0.0228681909036594,-0.0199011543172949,-0.00346620797648628,0.00574950249126112,-0.0138570346614262,0.0488331019740286,-0.0560122819093261,-0.00509194876715601,-0.0234844452330693,-0.0175443096509095,-0.0589193146509692,-0.0196651796978601,,-0.0412179557212314
2000-03-07,-0.0398698913754957,-0.022494836047903,-0.0107335556431087,-0.0715985605482961,0.0,-0.0231990520127885,-0.0525180342834464,-0.0177609173846525,-0.0030367469434736697,-0.0434725072419678,-0.0549476967839039,-0.0464146693087485,0.0245243898630844,-0.0188684843043828,,-0.0599287006594096
2000-03-08,0.019004752911534,-0.0291039106660056,-0.0403724552903875,0.0134050264680478,-0.029958187540792002,0.0158007445313437,0.0384662808277961,-0.0149716578999669,0.0323187912551673,0.0176164273882982,0.0288679840008521,0.0519304030940509,0.0285259806513579,0.0047506027585978,,0.015645690725736
2000-03-09,-0.000753295704171661,0.0,0.0111733005981253,-0.0107096070463755,0.0368786303853658,0.0236456185753475,0.0438363148131778,0.0751848417348724,0.0134544293402469,0.00811598657817981,0.0398459085471998,0.0731645758573384,0.0453897022988103,-0.00237248035363036,,0.0128536474033811
2000-03-10,0.000753295704171559,0.0315736575375888,-0.04159389729883701,-0.0108255455049224,-0.0315262536467739,0.0032180236942007897,-0.0344465744633389,-0.0330504877945247,-0.0217336014092674,-0.0204148238881541,-0.00784317746102589,-0.0258947663806152,0.00995033085316809,0.0292589625382151,,-0.0167421811430735
2000-03-13,0.0384094481148713,-0.000987166911360529,0.0076923456231556405,0.0529925301405104,-0.00535237673859195,0.0,-0.00938974034983903,-0.00298189784316625,0.0228950417256576,0.0544703283006494,0.0214224355874067,-0.0439749135798707,-0.0301530381706876,-0.0292589625382152,,-0.0236541908978897
2000-03-14,-0.0058139698654198395,0.0147061473896955,0.0133208439756606,-0.0129871955268112,-0.0235304974101942,-0.0227467159112808,-0.0130565653024277,-0.0453830058478177,0.0115408089920913,-0.00840576538022443,-0.0615884773127414,-0.0143569556027111,-0.029775662488722,0.00710062154957637,,0.0158314652166807
2000-03-15,0.0642195927342938,0.0339664319715582,0.0533705305230116,0.0571584138399486,0.0199462641823789,0.0355162429773923,0.0858159195848561,-0.0588405000229335,-0.0179454888183335,0.0563452276693436,0.0635134057223259,0.0625203569813339,0.00262467342277108,-0.0384662808277961,,0.0731726058896595
2000-03-16,0.0888893118138298,0.0786668430153478,0.0212773984472849,0.0552361284752576,0.014260491219157,0.0607645569800375,0.0820649530543042,0.0075472056353829,0.0185190477672375,0.0588708946977886,0.0469569830877711,0.0831726006824641,0.0,0.0384662808277961,,0.0670445026289971
2000-03-17,-0.0259754864032607,-0.000869943508540107,0.0429250447170338,-0.0176787161687941,0.0416004525051459,-0.0442482554643416,0.0239532410224928,0.036904556935451,0.00913248356327247,0.00948347511800781,-0.00736651581676255,-0.0352286918837438,0.041084083369875,0.00353149278147116,,0.0146812348948323
2000-03-20,0.0165503459436776,-0.011378678567658998,-0.00505477066162406,0.0384887156825874,0.0688796788896265,0.0108612394316046,0.0039370129593396,0.0425596144187959,0.0246926125903714,-0.0190577483045692,0.0219387226758533,-0.0180909456490391,-0.0203310687835836,0.0659329656041047,,-0.0112740765732181
2000-03-21,0.0150378773645405,0.0269230330054594,-0.0118947876521492,-0.0126656845721075,-0.0063593219082925,-0.0100815122965836,-0.00196656897204083,-0.0148669113403335,0.00662985853866958,0.0440774492662312,0.0196962499757241,0.036838411348991,0.0537293491854317,-0.0188789615974695,,0.0268472500361881
2000-03-22,-0.0100000833345833,0.0127715656794875,-0.00858374369139144,-0.0341812887246812,0.0220829162877493,0.0192981674015076,-0.00691360778481823,0.0299436561087307,0.0065861928528566606,0.000484378793679668,0.0,0.00778971806533344,0.0048543784647981396,0.0111483874826142,,-0.0223223554378984
2000-03-23,0.0472335572575068,0.0543343509633295,-0.0315262536467739,0.0536885051135055,0.0367575837351842,0.06224230887722099,0.0167080053771059,0.00724177818729831,0.008714652102443909,0.0532767980977726,-0.0017746233583684897,-0.0245471333572754,0.0802289447538774,0.0154018446115067,,-0.0251441818010253
2000-03-24,0.0312617613258411,-0.00240674003056498,0.0246058108022002,-0.00341491510006912,-0.0030120504699916104,-0.0188548007636296,0.0038910554929667204,-0.0336674007643499,0.0528105809038452,0.005037794029957079,-0.0107143882124064,-0.0180546529118167,-0.00167738367537261,0.0258635105899194,,0.0273989741881143
2000-03-27,-0.0330608622608881,-0.0334861830300417,0.0307716586667537,-0.0195746031246296,0.00751318335078319,-0.00440206140063765,0.0,0.0264256225770517,0.0432880870154487,-0.0424603085666204,-0.0017969456767016302,-0.0101730277130505,-0.0707131127448839,0.0262482260749364,,-0.00112676068259062
2000-03-28,0.0011997601919041,0.013201511858536,0.0232955626035221,-0.0164130296413301,-0.0196529379013938,-0.0125787822068601,-0.0058422756242284,-0.0374608261519346,-0.0350913198112701,0.012316593405587,0.0107335556431086,0.00713197113727165,0.0023995212472907802,-0.0230618187055284,,-0.0170555584005998
2000-03-29,0.0207660977439963,-0.00575422878325215,-0.0032948958968525397,0.0,-0.0030581063588208802,-0.0356233196110176,0.0615433173335074,-0.0505226894245503,-0.0247946586132163,0.00375940292390575,0.0469243337578956,0.0427288048430216,0.0271884359382052,0.022025011977088,,0.0814531451428987
2000-03-30,0.0209188336915948,-0.017464061318755,0.0196084713883763,0.0164130296413301,-0.0138784031720774,0.0107445392829772,-0.0157337813022132,-0.0236194258228806,0.0247946586132163,-0.0103725588156229,0.0218312616572344,-0.00292255444260185,-0.0362164840164037,-0.0412975570981204,,-0.00211640290637761
2000-03-31,0.007447757142053709,-0.000419551086498207,-0.0212599994268493,-0.015231694595499,0.0245411089161177,0.0113853222251254,-0.0380273955892393,0.0161217337170798,-0.0374264055191169,-0.000948316808859244,-0.00666669135818935,-0.0307106849159345,0.0274316544606708,-0.0262884799040872,,-0.0432968057533242
2000-04-03,0.0715770486489882,0.0431189767603279,-0.0166670524852116,0.0837593416032525,0.0135442251077573,0.0238639214145465,0.0491592359580836,-0.00235460433721079,0.0251059211310763,0.0731587551863898,0.029656209582887994,0.071805812863566,-0.156309871950843,0.0295264751778626,,0.0766332260209159
2000-04-04,-0.0236570172296926,-0.0562131448405525,0.00335570784697232,0.007571696530893729,-0.0165791288029112,-0.0231094890890613,-0.0481907128799529,0.0411048399471161,0.00154838740612954,-0.0409506036130952,0.000811359070879108,0.0139472274808506,-0.0257764184027843,-0.0262023723940241,,-0.0165293019512106
2000-04-05,-0.04450122467051,-0.0171530792262495,-0.0340748468845025,-0.00757169653089378,-0.0277367549715996,-0.0052930180284932,-0.0235074487660296,0.0338110498429576,0.0199138569400056,-0.0115501399528724,0.000810701300988861,0.00827590930385966,-0.0250102353630652,-0.0314632694557851,,-0.0296004697762907
2000-04-06,0.0118746094207129,-0.0245196171743186,0.00173160216427789,-0.0208455161926832,0.0108781181471831,0.0269275805964868,0.0493091667525039,0.036086389774420996,-0.007103023268246191,0.000928936434658815,-0.0413623890213821,-0.0401735479085531,-0.00435098583432626,0.0325688527635348,,0.0481768553492261
2000-04-07,-0.0221662954572604,-0.013836418017608999,-0.0121846590163672,-0.0246926125903715,0.0138144944431885,-0.000738279841580962,-0.032601161375398,0.0421375844484045,0.0030503328176231,-0.0359206860571612,0.0,-0.0009537435153096679,0.0349910742094618,0.0022075064152105198,,0.00611622701743605
2000-04-10,0.0394417320512966,0.0292314878531549,-0.0176683041333139,0.0444517625708338,0.0075930509075972,0.0161175650210687,0.0391832255710385,-0.0480622738061041,-0.00815498912930614,0.0354563257051903,-0.0170361871525679,0.0132703369208966,-0.034264593974096,-0.0077476867908258295,,0.0329864989963065
2000-04-11,0.0245578507816642,0.0138710503169137,0.0176683041333139,0.0257524961024148,0.0283389583184662,0.0165769561721922,0.0102565001671891,-0.00981027275004736,-0.0259216172514174,0.0013924346645248099,0.0354467489957477,0.0140254753545045,-0.0257461811970278,-0.0179377006866673,,-0.0029542118974315197
2000-04-12,-0.0026990569691650603,0.0375968250766668,0.0528682356528107,0.0495969411393722,-0.0590633412494824,0.00071454093786885,-0.0158956128549593,-0.0770467713432193,-0.0517356743991889,0.0142760886478801,-0.0371664398752742,-0.0368836134305546,-0.0551441380789901,-0.0403978763262961,,-0.0149034055025749
2000-04-13,-0.0196512873972886,-0.0320162138989584,-0.0167508104248154,-0.0453686050298509,-0.0141400627738126,0.0056980211146378,-0.0512436899826692,-0.02294645282989,-0.021241715384246997,-0.0386904468191673,-0.0621317811070062,0.0143474484081416,-0.0015760444554657699,0.0267302375976323,,-0.0398214941866716
2000-04-14,-0.090525613248519,-0.0857668217574251,-0.0449125566808228,-0.0541844339528222,-0.015949301407678,-0.0698556624151916,-0.0957070839571837,-0.0701439702361219,-0.0521857531705702,-0.0703857476612542,-0.0166208812360404,-0.0347861160854155,-0.0668545554395005,-0.0861776962410523,,-0.0858756585257024
2000-04-17,-0.0188857273188071,0.0,-0.001768347056742,0.00111296616942065,-0.0032206147000421697,0.0395721658279392,-0.0109770586311509,0.0837880304036984,0.0634218264374961,0.0196926333457361,0.0037174764001325702,0.0136720879683999,0.0233343920617728,-0.0658727441507078,,-0.0194848571321239
2000-04-18,0.0344549040830502,0.0433560944080622,-0.0160574368958585,-0.0490126583298782,0.0191699161077201,0.0302834965872524,0.0368405692210702,0.0389510865844433,0.00111669470007515,0.043059489460447,-0.0358867593335241,0.0277397030891529,0.0599460313197438,0.0856753714468875,,0.0069204428445737605
2000-04-19,-0.0017841217935014397,-0.00313129309755329,0.0694723728147674,-0.0105696814896877,0.0357458414883945,0.0056657375356773,0.0,-0.023648214343911,-0.0645385211375712,-0.0130153681120704,0.0171596202828263,0.0406710397309278,-0.0235489688948402,-0.0012262417232443,,0.0102916860365475
2000-04-20,0.0316370849431827,0.0247800289984869,0.0727887898553203,0.0244910200082957,0.0315578404077121,0.0028208763416412604,-0.00212992625782485,0.0267893432447718,-0.00956945101615067,0.0158848105400231,0.0798972848564401,0.0126014268780038,0.00317208830614398,-0.019827167474588,,0.0488443368176751
2000-04-24,0.0317847414943135,0.0482072437215647,-0.0561494708513556,0.0317486983145803,-0.0484943499386105,-0.01133156600955,0.0158649546479773,-0.0528980523663364,0.0237540860081071,0.0231306040430948,0.0852646516546881,0.0290897550068381,-0.169576517624701,-0.0176772279838662,,0.0203760400735109
2000-04-25,0.0275499517682306,0.0515431590454948,0.0292703823001132,-0.0813456394539524,0.0061919702479209795,0.0190481949706944,-0.00948873750870146,0.0515530622510038,0.057027993233308004,0.0294274107831594,-0.0064308903302904,0.00778887537852763,0.04044668958059,0.0557419830082352,,0.0137060659043673
2000-04-26,-0.00873367996875455,-0.0215922023143148,0.0237540860081071,-0.0496379810917715,0.0452565915881209,0.0282485197323707,0.0251059211310763,0.008932618573446759,-0.0201574574249802,-0.0247719088923734,0.00322061470004216,-0.00778887537852767,-0.0200188668904919,-0.0170113458265366,,-0.0158314652166806
2000-04-27,-0.0306174764744914,0.00242228620659472,-0.0031347988053715,-0.0102302682508149,-0.0178576174000065,0.00879275194797839,-0.0282889476911974,-0.0193047521458679,-0.000565770877892345,-0.0239729459274666,-0.00160901080570066,-0.006100236782139471,0.0263053716533127,-0.0606246218164349,,-0.0182506407611975
2000-04-28,-0.007945558259819059,-0.0361287240885055,-0.00314465667947172,-0.0247247467827616,0.0397403286495141,0.00871611284036478,-0.0401137791932031,-0.0210726991352371,0.00957484082025827,-0.0231001609483929,-0.0195128142235817,-0.0283706971292156,-0.000895656127944406,-0.0290641329439114,,-0.0409122838977713
2000-05-01,0.00341297259623994,0.0124638090425151,-0.0158733491562901,-0.00528402814660527,-0.0307716586667537,-0.0100638219392327,-0.00665929208997685,0.0291991546922623,0.00335758569484595,0.0106538537972758,0.0211218250292825,-0.0282736571713195,0.0515172836370031,0.0445683194798766,,0.0452366149607743
2000-05-02,0.0174504850386695,-0.0221257199542521,-0.0292228586769033,0.0248541243407025,0.0118344576470028,0.00739002355483042,0.0121750258752792,-0.0067674519503558295,-0.00447929080404606,-0.0174931574475172,0.00800644789374128,0.0246700496680208,-0.0497267728632149,-0.149035579160488,,-0.00540834200926134
2000-05-03,-0.0220037086136413,-0.0418074243177435,-0.0166116776668962,0.0102828669555841,-0.0359320092260633,-0.0585768537940824,-0.0507723253734233,-0.041123835754059,-0.029614920538929997,-0.0208031276297633,-0.0490294272403186,-0.0136303791306905,0.00979091043461745,-0.0534886849509862,,-0.0754437546198337
2000-05-04,0.0039852031109628705,0.0191810588518438,0.0231798457789932,0.0177444452990719,-0.0325357900513974,-0.0171800932772413,-0.032944155719353996,-0.00283420123587525,-0.004635002504148521,-0.0232921922354611,-0.0427781220128042,-0.0166055476147754,-0.00177305010988569,-0.0302811981144725,,-0.0393610738805803
2000-05-05,0.0141046061815419,0.00945430333912797,0.0337924349752622,0.0297051544139157,-0.0031545767485154303,-0.005792919892784001,0.0201309344069774,0.0344059971116888,0.00232018665569713,-0.0020512827705573603,-0.00174978172378771,0.030235926745465998,0.00971310064650003,-0.0048661896511729,,-0.00121728560375175
2000-05-08,0.0352265371733855,0.0398292007515089,-0.0321571116345313,-0.0122700925918144,0.0249622945599138,-0.0138941906100134,0.00467837110610072,-0.00779999366357995,0.0172319025516887,0.0298378645938577,0.0034965070587293103,0.008984786407815259,-0.0186258156170756,-0.0381156329225121,,0.0204949910296549
2000-05-09,-0.0136130607528481,-0.0270793467796263,0.00163265342388531,-0.00247218914538904,0.00461184522256307,0.0297446665468396,-0.0200360267604205,-0.0214160885197746,-0.00228050269872522,-0.0135442251077573,0.032620918169266,-0.013507634461542,-0.0290665330946408,0.0184105618431798,,0.0118625353098199
2000-05-10,0.00273747775658908,-0.0317486983145803,-0.0382423990364462,-0.0137073797308804,0.00763945655795763,-0.0581259590850646,0.0281708769666962,-0.0506742909632668,-0.0611955610269198,-0.00913248356327247,0.04298182257368499,-0.0136925918376145,-0.0242549203731535,-0.0388890931867205,,0.0672618143232335
2000-05-11,0.00979333180837434,-1.06349090587489,0.0117945764928369,0.0186456613714629,0.00152091284070674,-0.0015163005179639599,-0.00231749814036248,0.0359786010352318,0.0192313619278876,0.0399653585993024,-0.0113914982860955,0.0036697288889624,0.0251761548924742,-0.0138891121606672,,-0.0122020371402062
2000-05-12,-0.00474862560325739,0.0150378773645405,-0.0033557078469723,-0.007416597655049709,-0.00762780204888613,0.0408826907055186,0.00231749814036248,0.00523935468599965,-0.00477327875265766,0.0222769502779185,-0.0165020246363878,-0.0018331810816609602,0.0137176362287991,0.07573003252558999,,0.0144046812025484
2000-05-15,0.0471503138183838,0.0378324556718891,0.0,0.0377403279828471,0.0,0.00725692589678722,0.0452565915881209,-0.0167668598570671,-0.0029949108938529,0.0114286958236228,0.0165020246363877,0.0217794452640399,0.008141157583699871,0.00323624877920832,,0.0032948958968524802
2000-05-16,0.0185095258620946,-0.0205693882481084,0.00502934840500196,0.0118766241625791,0.0331355615960987,0.0327198462651092,-0.0545589842504344,0.0645385211375712,0.045155721718130995,-0.000473596977831496,0.0258495814613253,0.0177940638004681,0.00180018050414785,0.0016142053545412,,0.0173917427118692
2000-05-17,-0.03789708622277299,-0.0036742233618843397,0.0,-0.0035482000560973295,0.0014803851704342,-0.0319970417522526,-0.0236417630570404,-0.0544447079683523,-0.0103747328255517,0.0051972713256078894,-0.0031948908965191802,-0.0151046852184966,-0.026425227809537002,-0.0179012103292402,,-0.028417212723577005
2000-05-18,0.00685475924246148,0.0170320418944322,0.0066666913581893,0.0,-0.0254695415404568,0.033395643378836,-0.00479617226349306,0.007622714375555379,-0.016944606409147,0.007043936145219191,-0.0112631922787107,0.0017889092427244102,-0.0224099013995842,-0.0316957308101318,,0.0273390455032316
2000-05-19,-0.0217804094591371,-0.0293778777167316,-0.0184414279027228,-0.0179323394606622,-0.0030395160178967,-0.028350587633007997,-0.00844905448652763,-0.0426627954913516,0.0070464178813645405,-0.0323375775736046,-0.0212599994268493,0.0351221350278264,-0.0171432769864375,-0.0309835455199672,,-0.0152176849708867
2000-05-22,0.0275441141758873,-0.0137588161714277,-0.0102041701742417,-0.006049625225823229,-0.00457666702741187,-0.11652573867890101,-0.0232996438280527,-0.0276191293984263,0.0202729213533341,0.022462115232647007,0.027711634708337998,-0.00172711614607519,-0.0135398586864106,0.0173314563516399,,0.00546151002552194
2000-05-23,-0.0520085036167284,0.0224168789145423,0.0152674721307884,-0.0146701897477937,-0.0138570346614262,-0.0320092982170272,-0.0276747221562205,-0.0169452064858968,-0.0150205019247243,0.00612487191528936,0.0064102783609190205,0.0205310890036858,-0.0157019909080868,-0.0421114853501268,,-0.0032733253449691397
