date,CME,GS,ICE,LM,MS
2014-03-17,0.011871947391047577,0.008970860575225004,0.020431252616007978,0.015786030710928323,0.008644239909856744
2014-03-18,-0.004600453889959333,0.0074641630306020446,-0.015514529796067045,0.013612108303273196,0.008886181970061191
2014-03-19,-0.0026379307330293145,0.0005354906024690465,-0.012017428871839098,-0.006242600335792492,0.005042588492945921
2014-03-20,0.01585568283836647,0.006164712720765131,-0.0003440174327904444,0.026002936134553067,0.030342835871953522
2014-03-21,0.006866593271975141,-0.013505386744824044,0.0021606362363448817,-0.0027387699139596045,-0.005811322041310518
2014-03-24,-0.005307954950429128,-0.00739475407832213,-0.0003923564838390625,-0.01680717097952744,-0.0049202931071969935
2014-03-25,-0.006511351697173318,-0.015016640900154421,-0.018775006377236725,-0.0034388190577576694,-0.026551389578093332
2014-03-26,-0.020058810628431623,-0.00935480132238542,-0.00255309808035431,0.030739335890479946,-0.011781721325166306
2014-03-27,-0.014770632110268522,0.003456695563101242,-0.0002505504891399113,-0.01620576859837719,-0.0103027253105612
2014-03-28,-0.0012184418923695262,6.181368762359085e-05,-0.016431589541117564,0.025556348065451484,0.000323592036405973
2014-03-31,0.00256985196521331,0.009504865476134938,0.00842623991084901,0.014169994415297982,0.008376354707029687
2014-04-01,-0.01854424348340089,0.012554285925202358,-0.023992485781219042,-0.0014283924901370426,0.0012823297925868005
2014-04-02,-0.005381808826321333,0.008103506337648447,0.036350707891472656,-0.0010216653637722395,0.00638772801185894
2014-04-03,-0.0012461424436240875,-0.007079623132503876,0.009392204247339109,-0.014204906912875792,-0.014752948561828294
2014-04-04,-0.022132677013644297,-0.01730830013487772,-0.028241335028242442,-0.020105343712362167,-0.0189180163621403
2014-04-07,-0.043570380937676845,-0.02908809276133173,-0.022016496587217826,-0.03794379223631861,-0.02838703428026701
2014-04-08,0.02252876295170214,-0.012693953904092226,-0.00182204509661954,0.001975544871907431,0.00033879104581391317
2014-04-09,0.005769551968756836,0.0101679785346791,0.0040560563328826404,0.0039397214223502175,0.02309719836308366
2014-04-10,-0.016824106391859495,-0.013879495901591987,-0.011429879901831974,-0.030833262547561358,-0.032624528078987414
2014-04-11,-0.02098787527820889,-0.02112179849329987,-0.007270103301433739,-0.02347688306781759,-0.027028804030013287
2014-04-14,0.004470712123716414,0.013140081770405487,0.012557671739936715,0.015561161709888971,0.02051194233486564
2014-04-15,0.007997617268497237,0.001162686328356699,0.012092403422041098,0.012411399759556296,0.016721132099254188
2014-04-16,0.01377128079575174,0.01473711304148928,0.021333806787655618,0.015355629315156882,0.011440118298609026
2014-04-17,0.008258795898989924,0.0013981936947260465,0.0012112173098945966,0.008357199237280177,0.02869104103570308
2014-04-21,0.0018742700974843096,0.002284534273969463,0.011633172488588972,0.0013130376330803273,0.00712670002993665
2014-04-22,0.02433087012415802,0.016716065813607628,0.016023672877945483,0.021850689927532585,0.007076410138497469
2014-04-23,0.0036478665119901166,-6.231166472758787e-05,0.0022540774980588374,-0.0004281284596552304,-0.005141431427547083
2014-04-24,-0.007027367125195028,0.0024899688863539993,0.007218431716501161,-0.0010710251099861345,-0.0032270477329481295
2014-04-25,-0.007219299358244946,-0.01635954579364718,-0.016266211300976607,-0.018603195631396563,-0.011703433014917941
2014-04-28,0.005101616668672371,-0.01080120243582261,-0.00425683468834448,-0.001310843119236349,-0.016206779985679542
2014-04-29,0.0011301361082498573,0.01080120243582261,0.008692318152202727,0.019056707898096548,0.017518209183442934
2014-04-30,-0.006231752776922228,0.009935352736698988,0.005346259659954722,0.005774242404927854,0.01334451311964946
2014-05-01,0.004111422031028766,0.0034355910246359755,0.005074261527673318,-0.00813668878776097,0.00933203378448777
2014-05-02,-0.015829044051451913,-0.009334476974482087,-0.015597288502130713,0.004932729381666778,-0.01712190223844212
2014-05-05,0.0025839160078535706,-0.016052153536538327,-0.00014817855986315465,-0.012703156011258265,-0.020408943686931913
2014-05-06,-0.017353885673765834,-0.011644333042325705,-0.020276295144007417,-0.010017686166848616,-0.020494561554039947
2014-05-07,0.026061499910060792,0.006321561923342323,0.01770206607711522,0.03463092214786956,0.008113791776013457
2014-05-08,-0.017057684571742726,0.012015801706414031,-0.048804722011377866,0.010724428860257262,-0.0003369293999675449
2014-05-09,0.006053461111718228,-0.0012713371577603994,-0.02055959559018561,-0.000836700456039452,-0.0003368217172132759
2014-05-12,0.01879058354388352,0.014838394182920212,0.01649158538812978,0.025014070889751494,0.02166390410644592
2014-05-13,-0.004523109085265986,0.0045652832520497455,-0.0028256541635163224,-0.004706891859115103,0.0
2014-05-14,-0.011110714570703006,-0.0051919186710902565,0.005278674393725424,-0.010516642970007872,-0.002641260873740503
2014-05-15,-0.004738603111496431,-0.01778036324202148,-0.0144921901377697,-0.011886224060708717,-0.015994809486773676
2014-05-16,-0.011580676777426469,-0.0013416384199720355,-0.0029659995662867367,0.008979821182676595,0.012352055615961977
2014-05-19,0.02402467251401097,0.007895717011795256,0.016049930838535786,0.009724072703403586,0.0006633264404127814
2014-05-20,-0.02635731702531352,-0.00840716754335169,-0.019397534492253676,-0.009516075964777215,-0.015032943460315362
2014-05-21,0.021655311726021864,0.01900610536019265,0.022681042470497292,0.010544815504934135,0.010047127389043453
2014-05-22,0.01867625747320112,0.0031324884177283963,0.008599986970233342,0.006764470712218973,0.01258286390784047
2014-05-23,-0.0047773053030448764,0.0019374123934614573,-0.00610576118915418,0.0,0.0032849661793710183
2014-05-27,0.00939216899211992,0.010002264219356682,0.02420228864870655,0.001020851517088861,0.02045196398495497
2014-05-28,0.003621144448616498,-0.00018564185305525172,-0.008087590172385362,-0.007785322229307834,-0.00612386076710747
2014-05-29,0.0073414774002005245,-0.0027956939767683764,-0.004094146436993906,0.006968668001353873,0.006445099434656321
2014-05-30,-0.006368481904480028,-0.005803139701215265,0.00715374054395479,-0.0024538776351024083,-0.008711077869157702
2014-06-02,-0.0006950458055436926,0.0013760382418253059,-0.011316096951390353,0.005716406913309324,0.0012953621720770414
2014-06-03,-0.013431984475091419,0.010999960404208586,0.0031363557531314257,0.0014242209723898114,-0.001619411853828634
2014-06-04,-0.01033626035692592,0.0036395128090749296,-0.01011296202059464,0.019926029218241492,0.01128133434448797
2014-06-05,-0.010732051476483484,0.0011694099496670773,-0.012628469792059338,0.00813762765731374,0.013688120184332853
2014-06-06,0.011234230769076703,0.021961423687840487,-0.001945085791202228,0.004929415339381293,0.010065993819760255
2014-06-09,0.011251341387235492,-0.0011437903275073324,-0.006016166964108116,-0.007106269550287703,0.0009386645618958411
2014-06-10,-0.008248058178941697,0.0021661859278809814,0.006384582674443973,-0.00317467527166837,0.003122033305998251
2014-06-11,0.006121379280403794,-0.005605835123524194,-0.00940662546241322,-0.010789472178649895,-0.012231691520519838
2014-06-12,0.00608440992302306,0.003198705826021886,0.022807797407957686,0.006408127662090202,0.0012614563377493226
2014-06-13,0.00786843896305811,-0.00042219717214386776,0.006437025886884218,-0.005823887570031605,-0.004422041966844592
2014-06-16,-0.007727649844269102,-0.00024089990562892183,-0.003836193925648157,0.0004024196598431118,0.0037913401411300285
2014-06-17,0.017061364299538084,0.01418879292944819,0.011054349333308178,0.018155378313462034,0.024608189811398784
2014-06-18,0.002215812536917383,0.009701824943482151,0.017921083580350494,0.0068955906820749036,0.0049108249895137845
2014-06-19,-0.007638572784279596,-0.0007654719611442928,-0.006174904363359435,-0.0007855286868885258,-0.0036807887326157918
2014-06-20,0.00027880330059382175,0.0006479437150215261,-0.010719254243447551,0.0045091267760399845,-0.007712615908952003
2014-06-23,0.006114088458432754,0.0023523020840112707,0.01694485316414962,0.005073461150992387,0.007097685943579624
2014-06-24,-0.019866665194149924,-0.011877066572222539,-0.04125514572081901,-0.009386170431866958,-0.015182294034860266
2014-06-25,-0.00127262036735587,0.0008912564154082148,-0.011901698613436373,0.01133062711018562,0.0062247848316983045
2014-06-26,-0.002549903069113846,-0.002199877731771771,0.006999585877474956,-0.008388086212795631,-0.01060518111525166
2014-06-27,-0.0011351277730797804,-0.0073478230995327465,-0.006999585877474956,0.0025435158289948134,-0.010719065747647694
2014-06-30,0.007497769708054491,0.003949293541791299,0.005148129951387581,0.002536705118089344,0.02442203343624394
2014-07-01,0.0005638616961585186,-0.003769367923364797,-0.013751920719109911,0.004278499537839764,-0.00030924559590950196
2014-07-02,0.0009854296723377232,0.000479677114862298,0.007485789596485937,-0.005448604028387649,0.005246099477639543
2014-07-03,0.018129138399006983,0.015281961351538698,0.013597588655793302,0.007968367864776837,0.003993274443011341
2014-07-07,-0.003044988178050545,-0.009963463900890979,-0.0046350094725058355,-0.01070361879699755,-0.007075984579590244
2014-07-08,-0.015224964107680705,-0.017253931522541954,-0.021452181969625173,-0.0064776892352504944,-0.01995684897962624
2014-07-09,0.0074321463097515306,-0.0014562023425295223,0.008165327911824782,0.0019672289004195598,0.008155409484359666
2014-07-10,-0.02046539144885262,-0.007620078582561085,-0.018685153075398198,-0.016447206128159753,-0.010362593293873346
2014-07-11,0.005120675556138821,0.00840916495569033,0.005165458607798712,-0.010444165102052594,-0.008559332583859991
2014-07-14,0.011144851976628622,0.013261112239359107,0.011377291858984062,0.019790943723219545,0.012654498852915363
2014-07-15,0.0,0.01291046926378403,0.005560617673638468,-0.002378239160954365,0.005955157838858138
2014-07-16,-0.0036545695044374327,0.007654919478200739,0.006801905778092809,0.010853499907346631,0.015504181274367035
2014-07-17,0.001547765406636259,-0.0019375005658810451,0.012577456176973811,-0.01762232570258071,-0.006173046765339585
2014-07-18,0.018525457688516767,0.007786774060065227,0.01628755792561254,0.011914577750049116,0.010471268808112555
2014-07-21,0.012616716743605316,0.001457012572894989,0.010593356090267125,-0.013513955729652416,-0.002760963414657258
2014-07-22,0.01608676444802004,0.019034695680992364,0.012898622277454752,0.008764909294997736,0.010999206805666795
2014-07-23,0.004148570246083949,0.01023230591780866,-0.007364353974697924,0.004353767816961618,0.013281136814395023
2014-07-24,0.006389776201836561,-0.003172391399215435,-0.007929337112801527,0.011973904597876839,0.0014981731114191987
2014-07-25,-0.004121897633260652,-0.00489114814528957,0.003972633344293985,-0.005870878027652182,-0.004801825819729544
2014-07-28,0.0011986272459063585,0.0031309086061668268,-0.003819470175012718,-0.00353894382906228,-0.005127624909968098
2014-07-29,0.00477929272055988,-0.002332926991191364,-0.0030663483725033025,-0.004738370259131042,-0.009753162763570966
2014-07-30,0.004361437702247173,0.0012524256101764664,0.0034744570981612988,-0.0011879954188094288,0.02091329928969632
2014-07-31,-0.02523972358824178,-0.016579541226220407,-0.019831496520001934,-0.06170272186676318,-0.03045309405083385
2014-08-01,0.0032408353322761485,-0.015271830963375699,-0.00020812064808506392,-0.004223916850008891,-0.023147980872101126
2014-08-04,-0.00013554565692874831,0.008422525984661533,0.009168060663362176,0.002958759305962566,0.007252126537257375
2014-08-05,-0.007035627893030139,-0.013309520950836706,-0.014489553510336872,-0.01917425623830038,-0.01328280555669803
2014-08-06,-0.0008148530250196018,0.001887025246968932,0.00552961349505976,0.025274939548283193,0.0047641976825345544
2014-08-07,-0.00504041542817113,-0.003777418683529099,-0.020338882439959516,-0.011602188562534366,-0.006357274478017594
2014-08-08,0.0017738836751055587,0.018514260137268757,0.01580259091224967,0.01516125008298097,0.0186387387750635
2014-08-11,0.0002725802765626284,0.0011607105993727274,-0.010506936322951965,-0.0033497104541080347,0.004060960668080149
2014-08-12,-0.002182990828868192,-0.0007542205705419747,-0.008006526149094473,0.00543717723572712,-0.0021846583979026057
2014-08-13,0.004497621701501586,0.00023194036018381325,-0.0006391687265927537,-0.0016696246783465263,0.00031245456831507923
2014-08-14,0.0006793206038695487,0.002086217261683565,0.008434309769612014,0.010804199226126965,0.004673445032141288
2014-08-15,-0.0031303978484746864,-0.004816464747872118,-0.009073776643519604,-0.01184908405809404,0.0015530643092418472
2014-08-18,0.006115807158682429,0.01529829104431446,0.012711845968081281,0.01638517614357804,0.012031397776679942
2014-08-19,-0.004073178199768712,-0.003385827126417773,-0.022945327643935975,0.0034910889359629493,-0.0024559047678680557
2014-08-20,0.00893824980761071,0.0004024214916960034,0.006548673675249361,0.0,0.0003073265272601766
2014-08-21,0.006317030709033666,0.006414698903568272,0.008842190433329566,-0.004520153536505145,0.01494597881857862
2014-08-22,0.002943473440838673,0.0018255405449449924,0.002806766901617408,0.002878961400853086,0.013233551005962685
2014-08-25,0.010497602333926714,0.013584739183777117,0.0024820659477295948,0.016293534244134822,0.021576008570574068
2014-08-26,0.009341482782105004,0.00016861364602061002,-0.0009497131006210857,0.007246302455712339,0.0058308335033223635
2014-08-27,0.0013088807837506877,0.002590362877117336,-0.006462531975806041,-0.006438631857642818,-0.007879418687369633
2014-08-28,0.001567815400721706,-0.0009001115202567078,0.0027593706388540085,-0.012594204258728592,-0.002053303057322875
2014-08-29,-0.000391469671000344,0.008184975007493378,0.001641672887298995,0.008143735524861917,0.0073131835592072925
2014-09-02,0.002609059424067084,0.0036780717423798848,-0.003710596953165002,0.002632152518602382,0.0069703490422892145
2014-09-03,-0.0030013806207200844,-0.0009462552815113767,-0.01584410001053893,-0.006492189057883291,0.0002896767762350372
2014-09-04,0.0011755511483491077,0.00266884100532927,0.0015096259831270942,-0.0008145069178233655,0.004042663824930237
2014-09-05,-0.002090761535336938,-0.0018336653977915063,0.0056406921539373656,-0.007360571130242022,-0.0020191629927008847
2014-09-08,-0.0005266954242442168,0.0020004416702352756,0.004116438239475606,0.010208400998192868,0.006619435348189651
2014-09-09,-0.0034292781966511754,-0.015160563579104114,-0.0014954006728742364,-0.01246829003062988,-0.027630136104906278
2014-09-10,0.004350940234582268,0.013827069057677832,0.01637536955902963,0.01692715613838569,0.012310113011933854
2014-09-11,0.01967110615884682,0.006262885004303165,0.0004729863887518171,0.01365772013307387,0.011584021368507447
2014-09-12,0.023080207951777787,0.011917688100845147,0.025965992738343324,0.001992528087102041,0.008029773466844858
2014-09-15,0.006157837585052839,0.004412201918504444,0.004509794663710487,-0.010205096166091554,0.00569643769494288
2014-09-16,0.0006263954256739979,0.0003262731280271325,0.006371673783094778,0.011597890407232914,-0.0028443180611943397
2014-09-17,0.010214098848945419,0.004229072505130382,0.025187328686340216,0.0063414744432908066,0.012735586877812732
2014-09-18,0.0277438789038591,0.016474207745136304,0.01093910971312173,0.011197411129150847,0.015902222581173575
2014-09-19,-0.001447692542705603,-0.009035280381274546,-0.0012261659659995594,-0.008041464928329578,-0.01029401034892885
2014-09-22,-0.0032643191268943994,-0.004899066074079528,-0.015028549507846822,-0.01049198438946064,-0.01635196454212018
2014-09-23,-0.01759361022087713,-0.0010800423046877228,-0.006246018746944415,-0.010000053972366363,-0.00455808303165961
2014-09-24,0.0018471797071342166,0.014588757750284564,-0.00230831068018178,0.0016066739797322427,-0.0011431019594212444
2014-09-25,-0.025923912490264378,-0.020006079735127358,-0.017330945788902152,-0.023349083561574613,-0.021966176223694678
2014-09-26,0.010425473744638758,0.005579221124756728,0.004284430557462748,0.04203756625442612,0.012487501783192023
2014-09-29,-0.0066446846653693825,-0.0069925726000130695,-0.006485106828951093,0.016991008273651076,-0.004338352311053839
2014-09-30,0.0057694597840107775,-0.0014154434260369442,-0.0007685398413572742,-0.009338600451025414,0.0020267637604480804
2014-10-01,-0.00702841892956485,-0.01575769330704535,-0.004985281886765058,-0.012588724739955648,-0.017803046527766764
2014-10-02,0.01276484292584712,0.011991765404438581,0.018631822438340606,0.0045424372134736934,0.009378951528907997
2014-10-03,0.006568918961984416,0.027984402192199553,0.003483532220104113,0.021057294448613373,0.022213462776394355
2014-10-06,0.004929100360261174,-0.00314244410646225,0.0034211513396349424,-0.005223166971786153,-0.0017133003216405207
2014-10-07,-0.01986429977813131,-0.019823804940894973,-0.013857478788295463,-0.024619214668724965,-0.02811370271113267
2014-10-08,0.017526001805567404,0.015333596646740055,0.025045530101781566,0.02033025180204584,0.014010871494789523
2014-10-09,-0.002220378740857676,-0.029193968888138855,0.008259976267581681,-0.03783058320550925,-0.035401975487399095
2014-10-10,0.007749437750209864,-0.004922215526703688,0.002902138497159701,0.0036459236162311726,-0.010869694080808845
2014-10-13,-0.03237718219162833,-0.008965507742290768,-0.02456253369342054,-0.0360231930264483,-0.0027360683914259276
2014-10-14,0.010575316721135763,-0.00039176076651248337,0.012058459374099328,-0.0020981851469468182,0.00485884788383828
2014-10-15,-0.006785392638982479,-0.00820373782703232,0.008961479001567962,0.012523483992510798,-0.01219184159692066
2014-10-16,-0.0022726574151041845,-0.026643757959003977,-0.02596505625323431,0.004140103122379557,-0.0024559047678680557
2014-10-17,-0.011054965903466218,0.02478011379033873,-0.005427503319489713,0.012725884213465655,0.020989246557260532
2014-10-20,0.014335706716116725,0.005243387293513813,0.016495117162199868,0.007922757034873662,0.003005832269413311
2014-10-21,0.00815398392592126,0.013072085249595133,-0.001903067049493501,0.027541283329705735,0.021965897854331562
2014-10-22,-0.006895474076274333,-0.018767431440029014,-0.0038673112134950394,-0.02511607238228164,-0.018670191274175352
2014-10-23,0.021284077123747025,0.0181011656279626,0.02194852806634051,0.020775982143301785,0.015729568266435567
2014-10-24,0.013577521412597271,0.018106739902853164,0.016840554244837325,0.00493023903759271,0.010545191328975356
2014-10-27,-0.004017250373649084,0.0030492625504914272,-0.004463009502013726,-0.002757884484440254,-0.010545191328975356
2014-10-28,-0.007960254920792664,0.013019241609580234,-0.001264741689177562,0.008838226218913725,0.011709755047599302
2014-10-29,0.006128979903962772,-0.0012889306004408851,0.002528187199012155,0.012050706557596325,0.003787419417054405
2014-10-30,-0.003305385358382651,0.004771618047532122,-0.01074101119191262,0.0038567856020752522,0.0037731289780817967
2014-10-31,0.027213775840188248,0.016023324440249453,0.022136108053284254,0.0007691707738524123,0.012379575015581956
2014-11-03,0.011625248039346836,0.00441147407300857,0.007175226126451051,0.006326550318346502,-0.006890422389065343
2014-11-04,0.005644930106779356,-0.002938878202880524,0.0361840173875545,0.010265933666278926,-0.0014417669248771858
2014-11-05,0.005846498003379885,-0.002262385779640219,-0.00045946121324336175,0.01632174607853898,0.0069008284792397845
2014-11-06,0.0058127388674815705,0.00609168260410442,0.011432418497922647,0.01312504917834545,0.011679337579215243
2014-11-07,-0.007796460521602988,-0.0015194893199170778,-0.006294780050128956,-0.004048567229244959,0.009863260779087835
2014-11-10,0.00408022908196326,0.005699057175934996,0.0036086721847166103,0.0009216113871004517,0.006150565801413599
2014-11-11,0.003948191834421522,0.00041730419036056787,0.008670475481375561,0.00184051037378552,-0.002511630698686318
2014-11-12,-0.008028420916384782,-0.008899235242994408,-0.00018085612701268516,-0.006456999894026261,0.005016726946431405
2014-11-13,-0.005388238735280382,0.0003156380474322873,0.009045701986126975,0.0196104577224121,-0.003620692267985337
2014-11-14,-0.0037655324239249666,-0.0013678067024516238,-0.0029164497667006906,-0.00036312337303767706,-0.004194208274396427
2014-11-17,-0.008643673763431003,-0.000263148861660234,-0.0016185638505730182,0.007956517847391709,-0.002524897092442302
2014-11-18,-0.004529398497790993,-0.0015281445205417299,-0.010177718216042297,-0.0032472423161862274,-0.0036580859100130425
2014-11-19,0.0008356875116692919,-0.0023756251489297497,0.0034948572553128443,-0.0036207154652179163,0.00028146582113430796
2014-11-20,-0.0022705154532820515,0.0029553639460191405,-0.003949429400878834,0.005245819714326139,-0.0025396149370857657
2014-11-21,-0.00539762177221359,-0.0008433595201973176,0.001999155863651847,0.007548275775188795,0.0039479003234341725
2014-11-24,0.002642346186005895,0.002528301507876307,0.006470468502967286,0.013162860349051897,0.0025299266271896492
2014-11-25,0.002037551171497398,-0.00638639866555657,-0.0028905063716591073,0.0019421917808220002,-0.009024339429238193
2014-11-26,0.0019134419290178784,-0.001801837117345606,-0.0011769078029919555,-0.000352955355296114,-0.005111818634124798
2014-11-28,0.011287145669225396,0.0026042606572831417,0.0231431067893606,0.001234355855427527,0.0017066384376067667
2014-12-01,-0.00035434604189443775,-0.0011154721090367303,-0.00964887585081975,-0.012589988389420714,-0.00227641373944909
2014-12-02,0.011749654211200777,0.01051849540857841,0.00405756032402893,-0.01619055973009953,0.018908245285714553
2014-12-03,0.013113015405732398,0.003988179233443745,0.007094282433124377,0.0070481794430032885,0.020750442193095964
2014-12-04,0.005747922649232073,0.00522329941020061,0.0031764041984456703,-0.016706393343351333,0.007366183918759539
2014-12-05,0.017047829309253082,0.01806955646667774,-0.010092763127254045,-0.0025669110999930744,0.012157545156052052
2014-12-08,0.007449276346004119,0.005968363255647979,0.004749138888130222,0.014218173731417316,0.020202592798835184
2014-12-09,-0.0039435554388633776,0.0013724146178040186,-0.006084660005873932,-0.007448488103773077,0.0026280686035233813
2014-12-10,0.005067280937710805,-0.025149997615843134,-0.006346053737493751,-0.039235221012737576,-0.018811082098752152
2014-12-11,-0.006196609810045217,0.007988700963567297,0.010702266808554128,-0.013748647783916823,0.0002674216242497529
2014-12-12,-0.015949197757685774,-0.024689825112232278,-0.02572808997320175,-0.03382876240129873,-0.031231337403493153
2014-12-15,0.009827418083673045,-0.017523834036560437,0.0017783408100839893,-0.0009981532083713773,-0.00886650205871442
2014-12-16,-0.005015771803122959,-0.012091695109773148,-0.020762640132845345,-0.004202736724577161,-0.011476824713029021
2014-12-17,0.027503813943509314,0.00933925872342467,0.030330215950076678,0.03158567097619258,0.03349787112758751
2014-12-18,0.025684709515418902,0.03494395414281737,0.010773007256204004,0.026652878591711726,0.036620453522151486
2014-12-19,0.0008663940219131305,0.008677966388479064,-0.010637479262764149,0.0009456733479460411,0.01070368532864574
2014-12-22,0.0059374782761532074,0.0059838155278608696,0.015535952190345537,0.026673281817640504,0.0015567474276729776
2014-12-23,-0.0020469836498113736,0.005436553652158338,-0.007402250785182751,0.008796215107989447,0.00980400229811007
2014-12-24,-0.001544734820503102,0.001993019912649885,-0.007637635746456706,-0.005488759257568532,-0.0036007982344772316
2014-12-26,-0.0020999899774007957,-0.0022486953100004925,0.0006761920630014018,-0.0011010748934494607,-0.002321736662111551
2014-12-29,-0.00232569026669438,0.0037791811404987996,0.0011264979040404022,-0.0007349754088976646,0.006179135593410212
2014-12-30,-0.003666172166373549,-0.0024498344515730963,-0.0015321024682171114,-0.012204425120120987,0.001026525930934774
